"","FTR.Close","UBSI.Close","INO.Close","GRPN.Close","FFIN.Close","GOOG.Close","ONCY.Close","ARWR.Close","COST.Close","AAL.Close","CSSEP.Close","MSFT.Close","DLTR.Close","KGJI.Close","AMZN.Close","ROST.Close","TMUS.Close","PBYI.Close","NFLX.Close","HOFT.Close","SDC.Close","RRGB.Close","JBLU.Close"
"913",114.599998,24.68,3.68,NA,7.716667,244.344131,30.59,10.2,55.830002,9.5,NA,24.709999,20.52,7.2,128.860001,12.4175,18.120001,NA,18.995714,10.47,NA,18.139999,6.04
"914",117.900002,24.99,3.6,NA,7.716667,240.174759,30.115,9.7,55.68,9.61,NA,24.82,20.91,7.99,129.649994,12.7275,18.120001,NA,17.957144,10.5,NA,18.43,6.02
"915",116.849998,23.799999,3.56,NA,7.493333,233.111237,29.355,9.76,55.009998,9.19,NA,24.440001,21.93,7.8,127.57,12.57,17.76,NA,18.32,9.89,NA,17.790001,5.8
"916",115.800003,23.84,3.6,NA,7.448333,230.147354,28.785,9.64,55.040001,9.1,NA,24.23,22.309999,7.96,127.760002,12.4525,17.959999,NA,18.565714,9.89,NA,18.02,5.74
"917",115.5,22.98,3.56,NA,7.371666,231.168518,28.785,9.19,54.900002,8.89,NA,24.280001,22.065001,8.45,126.599998,12.635,17.799999,NA,18.128571,9.72,NA,17.469999,5.62
"918",114,23.07,3.4,NA,7.451667,224.852203,28.025,9.3,55.599998,8.75,NA,24.040001,22.174999,9.49,124.529999,12.405,17.799999,NA,17.325714,9.48,NA,17.290001,5.53
"919",113.25,23.200001,3.32,NA,7.5,226.461166,28.215,9.01,57.07,8.78,NA,24.1,22.41,10.6,126.849998,12.705,18.16,NA,17.75,9.98,NA,17.74,5.66
"920",114.900002,23.15,3.2,NA,7.446667,224.647964,27.834999,8.45,56.279999,8.64,NA,23.82,22.385,10.17,124.860001,12.5425,17.940001,NA,17.977142,9.82,NA,17.82,5.5
"921",115.5,23.540001,3.4,NA,7.641667,228.558304,28.405001,8.8,56.189999,9.15,NA,23.93,22.895,9.37,126.639999,12.7375,18.08,NA,18.014286,9.95,NA,18.59,5.5
"922",115.5,22.75,3.12,NA,7.38,225.499771,28.309999,9.02,56.07,8.87,NA,23.639999,22.58,8.64,123.790001,12.59,17.799999,NA,17.585714,9.46,NA,18.4,5.53
"923",115.949997,23.01,3.12,NA,7.445,224.169754,28.405001,9.1,56.5,9.04,NA,23.469999,22.635,8.92,124.830002,12.4075,17.879999,NA,17.931429,9.35,NA,18.530001,5.71
"924",117.599998,24,3.8,NA,7.678333,229.305511,30.209999,9.65,57.790001,9.56,NA,23.9,22.975,9.15,132.490005,12.775,18.440001,NA,19.272858,9.65,NA,19.16,5.99
"925",118.349998,23.91,3.92,NA,7.68,230.725189,31.16,10.3,58.59,9.65,NA,23.940001,23.450001,9.1,135.210007,13.05,18.74,NA,19.714285,10.43,NA,19.530001,6
"926",119.099998,24.32,3.96,NA,7.825,234.271896,30.115,10.3,58.57,9.97,NA,24.290001,23.014999,9.3,138.789993,13.15,19.059999,NA,19.782858,10.76,NA,19.75,6.11
"927",114.900002,24,4,NA,7.646667,231.332901,31.065001,10,58.639999,9.54,NA,23.959999,23.165001,9.92,137.220001,12.895,18.940001,NA,20.255714,10.29,NA,19.25,5.98
"928",113.25,23.98,4.24,NA,7.673333,234.411362,32.299999,10,59.209999,9.49,NA,23.93,23.395,10.02,139.139999,12.9425,19.139999,NA,20.857143,10.98,NA,19.48,5.88
"929",114.900002,24.200001,4.28,NA,7.63,237.200912,31.825001,9.9,58.939999,9.11,NA,24.01,23.014999,10.6,140.380005,12.9375,19.52,NA,20.811428,10.48,NA,19.34,5.73
"930",115.800003,24.43,4.44,NA,7.661667,237.180984,33.154999,9.94,59.540001,8.79,NA,23.85,23.27,10.02,142.440002,13.0375,19.48,NA,20.879999,10.59,NA,19.23,5.69
"931",115.199997,25.33,4.44,NA,7.765,240.234543,35.34,9.8,60.049999,8.6,NA,25.110001,23.440001,9.93,145.070007,13.2325,19.719999,NA,21.134285,11.09,NA,19.639999,5.76
"932",115.349998,24.73,4.4,NA,7.675,239.317978,33.915001,9.6,61.040001,8.78,NA,25.030001,23.684999,10,145.75,13.4125,19.540001,NA,20.950001,10.6,NA,19.42,5.77
"933",117.599998,24.9,4.44,NA,7.686666,239.422592,36.099998,9.4,61.189999,8.91,NA,25.120001,24.030001,10,145.449997,13.515,19.459999,NA,20.445715,10.94,NA,19.65,5.84
"934",118.199997,24.43,4.28,NA,7.603333,239.631805,36.384998,9.3,61.240002,9.12,NA,25.33,24.08,9.59,148.130005,13.4975,19.059999,NA,20.071428,10.38,NA,19.08,5.81
"935",119.400002,24.32,4.36,NA,7.616667,244.159836,36.764999,9.2,61.290001,9.08,NA,25.219999,24.190001,9.49,148.320007,13.4775,18.92,NA,20.065714,10.6,NA,18.870001,5.74
"936",122.699997,25.200001,4.48,NA,7.91,253.190979,37.240002,9.1,61.279999,9.21,NA,25.43,24.23,9.8,151.300003,13.6325,19.780001,NA,20.412857,11.17,NA,19.27,5.87
"937",121.349998,24.360001,4.28,NA,7.705,255.771301,41.419998,9.1,61.27,9.54,NA,25.15,24.065001,9.85,150.729996,13.4725,19.719999,NA,21.028572,11.58,NA,19.01,5.93
"938",121.5,23.41,4.24,NA,7.603333,257.03656,45.98,8.9,62.330002,8.96,NA,24.610001,24.129999,9.57,151.830002,13.715,20.299999,NA,22.418571,11.54,NA,18.93,5.76
"939",120.75,23,4.36,NA,7.513333,255.781265,44.744999,9.4,62.5,8.83,NA,24.43,23.764999,8.72,152.850006,13.9725,19.860001,NA,22.924286,11.6,NA,18.809999,5.66
"940",121.050003,24.07,4.64,NA,7.741667,262.660492,41.325001,9.7,64.050003,8.99,NA,24.780001,23.684999,7.34,160.729996,14.11,20.219999,NA,23.172857,11.95,NA,19.42,5.94
"941",123.599998,24.110001,5.04,NA,7.673333,264.214661,40.279999,10.1,63.73,9.29,NA,24.73,24.4,6.5,159.369995,13.8575,20.799999,NA,23.57,11.6,NA,19.610001,6.36
"942",122.550003,24.280001,4.96,NA,7.733333,262.600708,45.125,10.2,65,9.24,NA,24.68,24.575001,8.5,159.699997,14.0375,20.700001,NA,23.122858,11.62,NA,19.940001,6.53
"943",122.550003,24.35,5,NA,7.76,262.859741,46.264999,10.3,64.669998,9.06,NA,24.5,24.695,8.42,158.990005,13.915,20.98,NA,24.375713,11.72,NA,20.059999,6.66
"944",122.550003,24.889999,5,NA,7.831666,261.9133,45.599998,10.5,64.489998,9.25,NA,24.49,24.379999,9.06,157.059998,13.665,20.92,NA,23.165714,11.63,NA,19.610001,6.69
"945",122.699997,25.02,5.08,NA,7.841667,261.828613,45.695,10.2,65.050003,9.29,NA,24.379999,24.24,8.9,153.710007,13.755,21.860001,NA,22.094286,11.74,NA,19.77,6.64
"946",122.699997,24.440001,4.84,NA,7.708333,260.199707,46.645,9.6,64.559998,9.12,NA,23.91,24.115,8.83,155.389999,13.6125,21.620001,NA,22.341429,11.18,NA,19.58,6.35
"947",125.849998,25.139999,5.16,NA,7.941667,268.110046,47.404999,9.8,64.660004,9.23,NA,24.35,24.530001,9.08,160.869995,13.565,21.940001,NA,22.308571,11.71,NA,20.030001,6.59
"948",126,25.5,5.2,NA,7.933333,266.177307,45.790001,9.7,65.410004,9.23,NA,24.43,24.625,9.05,155.399994,13.58,22.120001,NA,21.467142,11.68,NA,20.209999,6.54
"949",125.550003,25.540001,5.08,NA,7.885,264.015411,42.939999,9.62,65.260002,9.24,NA,24.530001,24.844999,9.17,156.270004,13.855,21.860001,NA,21.632856,11.5,NA,20.809999,6.55
"950",125.849998,25.84,5.12,NA,7.998333,267.173553,42.275002,9.3,64.290001,9.07,NA,24.57,24.545,9.19,155.550003,13.935,21.92,NA,21.377142,11.99,NA,21.219999,6.72
"951",129,25.65,5.12,NA,7.921667,268.41391,43.130001,9.7,64.32,9,NA,24.59,24.99,9.2,153.029999,14.0225,21.58,NA,21.955715,11.55,NA,21.77,6.47
"952",129.449997,25.85,4.88,NA,7.83,269.684143,42.845001,10,63.34,9.55,NA,24.83,25.23,9.08,156.479996,14.0425,21.52,NA,22.198572,11.58,NA,22.129999,6.47
"953",129.300003,26.18,4.88,NA,7.98,270.63559,44.174999,10.3,63.360001,9.8,NA,25.34,25.295,8.9,155.169998,13.945,22.059999,NA,22.087143,11.83,NA,22.27,6.6
"954",132.899994,26.110001,4.88,NA,7.931667,269.455017,45.314999,9.7,63.18,9.78,NA,25.23,24.82,8.69,155.529999,13.99,20.82,NA,21.825714,11.58,NA,21.91,6.58
"955",128.100006,25.790001,4.88,NA,7.858333,299.60202,45.125,9.85,63.700001,9.7,NA,25.540001,25.040001,8.7,164.639999,14.1975,21.299999,NA,22.245714,11.52,NA,21.74,6.59
"956",129.300003,26.809999,4.88,NA,8.038333,307.70166,45.125,10.02,63.209999,10.12,NA,25.82,25.110001,8.81,163.559998,14.275,21.68,NA,21.857143,11.81,NA,21.889999,6.63
"957",130.050003,26.92,4.68,NA,7.923333,302.780121,44.080002,9.86,62.209999,10.09,NA,25.1,25.08,8.77,158.669998,14.1325,21.08,NA,21.332857,11.32,NA,20.99,6.51
"958",132,26.74,4.6,NA,7.975,302.854828,45.125,9.7,62.610001,10.84,NA,25.309999,25.575001,8.77,158.669998,14.3,21.379999,NA,21.878571,11.45,NA,21.030001,6.95
"959",131.699997,26.799999,4.56,NA,7.98,304.852325,45.884998,10.3,63.599998,10.75,NA,25.42,25.700001,8.71,164.970001,14.37,20.92,NA,24.67,11.17,NA,21.559999,6.62
"960",131.850006,26.9,4.68,NA,7.973333,305.121338,46.549999,9.9,64.029999,10.81,NA,25.379999,25.865,8.52,169.130005,14.405,21.219999,NA,24.014286,11.14,NA,22.27,6.84
"961",130.5,26.57,4.64,NA,7.915,307.098907,45.505001,10.2,64.110001,11.58,NA,25.190001,25.82,8.78,169,14.605,21.059999,NA,23.834286,11.23,NA,22.610001,7.07
"962",130.800003,26.32,4.6,NA,7.925,308.144989,45.790001,10.1,63.68,11.73,NA,25.9,25.735001,8.57,169.949997,14.625,21.139999,NA,25.374287,11.15,NA,21.790001,7.22
"963",130.5,26.59,4.6,NA,7.871666,307.083984,45.41,9.9,62.98,12,NA,26.049999,25.6,8.26,167.509995,14.65,20.58,NA,25.5,10.93,NA,21,7.14
"964",130.5,26.35,4.6,NA,7.885,308.13504,43.224998,9.7,62.799999,11.88,NA,26.280001,25.645,8,166.839996,14.5925,20.66,NA,25.1,10.79,NA,20.49,7.05
"965",131.699997,26.719999,4.52,NA,7.876667,305.704132,43.035,9.88,62.77,11.79,NA,26.67,25.655001,7.95,165.229996,14.7475,20.799999,NA,24.795713,10.57,NA,20.299999,6.98
"966",129.899994,25.91,4.4,NA,7.746666,306.351715,44.459999,9.76,63.279999,11.66,NA,26.950001,25.745001,8.12,162.580002,14.8975,21.02,NA,23.91,10.59,NA,20.35,7.13
"967",132,26.540001,4.56,NA,7.986667,306.650604,45.505001,9.8,63.720001,11.92,NA,27.389999,26.174999,7.05,164.610001,15.2475,21.559999,NA,24.515715,10.86,NA,20,7.16
"968",134.699997,27.290001,4.56,NA,8.041667,308.932037,46.264999,9.7,63.16,12.07,NA,27.030001,26.305,7.43,168.470001,15.1225,21.68,NA,24.494286,10.65,NA,19.85,7.3
"969",135.300003,28.879999,4.64,NA,8.318334,310.969421,47.025002,9.07,65.480003,11.56,NA,27.139999,26.09,7.84,168.929993,15.9075,22.74,NA,23.974285,11.18,NA,20.26,7.29
"970",135,28.950001,4.84,NA,8.241667,311.372894,46.549999,9.3,65.400002,11.57,NA,26.85,26.49,7.28,170.770004,16.0625,23.440001,NA,24.014286,11.26,NA,18.65,7.54
"971",136.800003,28.59,4.92,NA,8.243333,312.214752,46.455002,9.13,64.809998,11.23,NA,26.809999,26.344999,7.75,171.990005,15.96,24.42,NA,24.161428,11.4,NA,18.6,7.59
"972",137.25,27.98,4.72,NA,8.181666,311.243378,45.695,9.3,64.220001,10.99,NA,26.950001,26.385,7.6,170.270004,15.7225,23.959999,NA,24.351429,11.04,NA,18.48,7.14
"973",139.800003,28.690001,4.64,NA,8.333333,310.277008,45.790001,9.05,64.449997,10.78,NA,26.940001,26.825001,7.43,173.330002,16.025,24.219999,NA,25.267143,11.3,NA,19.110001,6.99
"974",137.25,28.16,4.76,NA,8.298333,307.442627,46.264999,9.1,65.349998,10.82,NA,26.68,27.165001,7.27,170.369995,16.145,24.360001,NA,25.02,11.47,NA,18.57,6.87
"975",135,27.5,4.92,NA,8.153334,300.518585,46.075001,9,65.199997,10.63,NA,26.27,26.775,8.1,165.679993,15.9725,24.26,NA,24.714285,11.03,NA,18.66,6.81
"976",136.5,27.450001,5.04,NA,8.273334,296.623169,45.220001,8.8,65.480003,10.71,NA,26.200001,26.775,8.49,158.899994,15.9075,23.459999,NA,24.042856,11.1,NA,18.4,6.76
"977",133.800003,26.959999,5.24,NA,8.088333,290.770111,43.794998,8.31,65.739998,10.69,NA,25.809999,26.684999,8.65,157.779999,15.8925,22.58,NA,23.628571,10.58,NA,17.950001,6.57
"978",135.75,26.25,5,NA,7.978333,290.685425,43.605,8.95,67.019997,10.7,NA,25.57,27.355,8.79,158.350006,16.35,23.68,NA,23.811428,10.66,NA,18.25,6.65
"979",136.5,26.51,4.92,NA,8.141666,297.166138,43.509998,9,66.410004,11.02,NA,25.84,26.905001,8.7,164.169998,15.8625,23.799999,NA,24.047142,11.05,NA,18.43,6.71
"980",137.550003,26.540001,4.96,NA,8.16,294.311859,43.700001,9,66.559998,11.08,NA,25.690001,26.705,8.98,164.820007,16.012501,24.42,NA,24.719999,11.11,NA,18.68,6.78
"981",137.399994,26.42,4.84,NA,8.061666,294.506104,44.744999,8.86,67.260002,11.18,NA,25.73,27.41,9.1,170.389999,16.205,24.6,NA,26.902857,11.6,NA,18.719999,6.79
"982",135.449997,26.299999,4.84,NA,8.026667,290.416443,43.700001,8.9,66.900002,11.1,NA,25.120001,27.434999,9.1,168.199997,16.030001,24.18,NA,26.815714,11.24,NA,18.620001,6.6
"983",136.199997,27,4.84,NA,8.181666,296.374115,44.174999,9.4,67.540001,11.74,NA,25.370001,28.045,9.11,177.25,16.395,24.559999,NA,26.967142,11.47,NA,18.950001,6.88
"984",136.5,26.690001,4.76,NA,8.051666,293.898407,43.605,9.7,67.220001,11.7,NA,25.25,28.355,9.11,177.199997,16.4175,24.379999,NA,27.414286,11.52,NA,18.940001,6.88
"985",136.800003,26.91,4.8,NA,8.131667,289.96814,45.220001,9.5,66.970001,11.28,NA,25.309999,27.59,9.13,179.490005,16.057501,24.34,NA,28.417143,11.45,NA,18.92,6.9
"986",136.5,26.209999,4.72,NA,8.061666,276.817413,44.459999,9.5,67.610001,11.16,NA,25.26,27.475,9.1,175.399994,16.219999,24.299999,NA,29.414286,11.37,NA,18.530001,6.8
"987",139.649994,27.1,4.48,NA,8.3,281.121277,45.790001,9.4,68.309998,11.26,NA,26.040001,27.959999,8.87,176.550003,16.397499,24.799999,NA,28.591429,11.82,NA,18.6,6.96
"988",140.850006,27.34,4.48,NA,8.333333,284.842346,47.215,9.2,69.010002,11.11,NA,26.889999,28.045,8.48,176.529999,16.4,24.74,NA,27.631428,11.94,NA,19.49,6.86
"989",141.899994,27.6,4.44,NA,8.333333,285.430145,48.165001,9,68.389999,11.04,NA,27.02,28.27,8.16,175.679993,16.282499,24.719999,NA,26.492857,11.99,NA,20.110001,6.9
"990",142.050003,27.629999,4.48,NA,8.248333,288.100128,55.48,8.9,69.190002,11.15,NA,26.84,27.52,7.95,178.050003,16.184999,24.84,NA,27.638571,12.38,NA,20.040001,7.1
"991",136.649994,27.690001,4.56,NA,8.296667,292.473724,54.150002,8.87,69.639999,10.55,NA,26.870001,28.280001,7.17,176.770004,16.217501,24.52,NA,27.115715,12.18,NA,20.559999,6.96
"992",137.550003,27.67,4.68,NA,8.313334,294.167389,54.814999,9,69.25,10.97,NA,27.23,28.469999,6.77,176.289993,16.084999,25.08,NA,26.889999,12.18,NA,20.58,6.69
"993",140.699997,27.58,4.72,NA,8.31,294.645599,57.950001,8.79,71.019997,10.91,NA,27.08,27.844999,7.42,174.850006,16.3925,25.139999,NA,27.292856,12.32,NA,20.18,6.71
"994",140.550003,27.360001,4.6,NA,8.36,294.999268,60.610001,8.9,71.25,10.93,NA,27.34,28.33,7.29,175.619995,16.280001,25.200001,NA,27.804285,12.24,NA,20.07,6.75
"995",139.949997,26.940001,4.4,NA,8.34,296.199768,63.080002,8.9,70.739998,10.51,NA,27.25,27.924999,6.75,174.25,15.825,25.059999,NA,26.257143,12.99,NA,20.15,6.77
"996",140.100006,27.16,4.52,NA,8.413333,296.344238,62.985001,9,71.209999,10.53,NA,27.620001,27.940001,7,173.940002,15.785,24.74,NA,25.492857,12.86,NA,20.23,6.69
"997",139.949997,26.940001,4.6,NA,8.396667,294.047852,62.700001,9.2,71.050003,10.14,NA,27.85,27.945,6.89,175.570007,15.5825,24.26,NA,25.5,13.03,NA,20.08,6.62
"998",141.449997,26.870001,4.68,NA,8.5,294.750214,61.845001,9.1,72.120003,10.13,NA,27.99,28.6,6.31,178.039993,16.002501,24.58,NA,25.950001,13.45,NA,20.84,6.71
"999",138.75,27.01,4.76,NA,8.553333,294.296906,60.134998,9,71.839996,10.06,NA,27.9,28.68,6.5,177.580002,15.74,24.16,NA,25.717142,13.52,NA,21.129999,6.6
"1000",140.699997,27.6,4.64,NA,8.55,296.418945,60.990002,9.2,72.309998,10.18,NA,27.809999,28.295,6.1,183.289993,15.69,25.48,NA,25.435715,13.65,NA,21.25,6.65
"1001",141.75,28.5,4.68,NA,8.626667,300.408997,64.504997,10,72.32,10.52,NA,28.07,28.120001,6.04,184.75,15.7775,25.440001,NA,26.605715,14.3,NA,21.879999,6.68
"1002",142.350006,29.799999,4.64,NA,8.653334,301.614471,64.504997,11,72.269997,10.32,NA,28.190001,28.145,6.83,184.759995,15.84,25.200001,NA,26.478571,14.39,NA,22.040001,6.64
"1003",142.5,29.530001,4.6,NA,8.633333,300.986816,63.935001,9.5,72.239998,9.91,NA,28.299999,28.385,7,182.589996,15.84,25.040001,NA,26.368572,14.28,NA,21.690001,6.58
"1004",143.699997,29.790001,4.64,NA,8.75,300.065277,63.555,9.5,72.080002,9.87,NA,28.07,28.48,6.49,182.139999,15.795,25.26,NA,25.715714,14.35,NA,21.889999,6.62
"1005",144.600006,30.049999,4.72,NA,8.776667,298.341736,64.410004,9.42,72.709999,9.89,NA,28.01,28.105,6.05,181.089996,15.82,25.219999,NA,26.238571,14.73,NA,21.77,6.62
"1006",144.899994,29.780001,4.64,NA,8.715,299.377869,65.264999,9.2,72.699997,10.14,NA,27.969999,28.299999,4.7,183.369995,15.8775,25,NA,25.752857,14.45,NA,21.67,6.67
"1007",144.899994,29.85,4.64,NA,8.673333,298.311859,64.599998,9.04,72.849998,10.13,NA,27.85,28.195,4.38,182.75,15.9625,25.32,NA,25.685715,14.34,NA,21.549999,6.71
"1008",145.949997,29.200001,4.6,NA,8.541667,295.875977,63.650002,8.95,72.209999,10.01,NA,27.91,28.040001,4.08,180,15.8125,25.26,NA,25.1,14.13,NA,21.469999,6.61
"1009",146.550003,29.950001,4.72,NA,8.811666,301.0466,63.650002,10,72.470001,10.65,NA,27.98,28.275,4.21,184.220001,15.97,26.139999,NA,25.487143,14.39,NA,21.639999,6.93
"1010",144.300003,29.379999,4.88,NA,8.643333,299.93576,63.174999,10,72.330002,10.62,NA,28.09,27.370001,4.1,185.009995,15.55,27.84,NA,25.91,13.9,NA,20.780001,6.86
"1011",145.800003,29.73,5.32,NA,8.671667,303.397797,61.084999,9.8,70.989998,11.1,NA,28,26.040001,4.07,187.419998,15.6625,28.52,NA,25.675714,14.33,NA,20.709999,7.1
"1012",143.25,29.450001,5.16,NA,8.633333,305.604523,60.23,9.5,70.650002,11.24,NA,28.82,25.674999,3.9,185.860001,15.9425,26.6,NA,25.427143,14.25,NA,21.780001,6.95
"1013",143.850006,28.41,5.2,NA,8.443334,307.069031,59.945,9.4,70.650002,11.4,NA,28.6,25.905001,3.44,185.490005,15.9875,25.9,NA,25.614286,14.15,NA,22.690001,7.08
"1014",142.649994,28.860001,5.52,NA,8.445,305.958191,59.945,9.14,70.480003,11.47,NA,28.219999,26.23,3.33,184.679993,16.067499,26.360001,NA,26.84,14.04,NA,22.360001,6.99
"1015",140.699997,28.950001,5.72,NA,8.503333,306.854828,59.66,9.1,71.07,10.97,NA,28.110001,26.014999,3.25,184.339996,16.122499,25.9,NA,26.664286,13.75,NA,22.200001,6.85
"1016",141.449997,29.15,5.88,NA,8.566667,307.283234,59.849998,9.3,71.489998,10.88,NA,28.549999,25.445,3.43,184.080002,16.0175,25.940001,NA,26.985714,13.77,NA,21.98,6.96
"1017",141.449997,28.870001,6,NA,8.596666,307.193573,60.23,9.4,71.599998,10.89,NA,28.190001,25.325001,3.22,185.529999,15.95,25.92,NA,27.355715,13.44,NA,21.98,6.89
"1018",140.850006,30.48,6.08,NA,8.788333,310.924591,59.849998,9.25,72.510002,10.79,NA,28.299999,25.195,3.15,188.75,15.9625,26.120001,NA,27.354286,13.59,NA,21.9,6.8
"1019",140.550003,30.559999,5.96,NA,8.823334,318.620728,63.365002,9.07,72.599998,10.12,NA,28.66,25.17,2.88,191.25,15.945,25.66,NA,27.668571,13.6,NA,21.709999,6.62
"1020",138.149994,29.440001,5.44,NA,8.61,314.695435,60.610001,8.9,72.07,10.03,NA,28.469999,25.934999,2.95,186.869995,16.184999,25.059999,NA,27.267143,12.9,NA,21.51,6.45
"1021",137.399994,29.209999,5.28,NA,8.545,312.214752,58.994999,8.85,72.360001,10.25,NA,28.35,25.865,2.94,181.960007,16.264999,25.200001,NA,26.428572,13.08,NA,21.4,6.49
"1022",137.699997,29.110001,5.2,NA,8.481667,304.772644,57.855,8.8,72.769997,9.83,NA,28.02,25.965,2.85,177.419998,16.23,25.440001,NA,26.012857,13.27,NA,21.219999,6.35
"1023",138.300003,28.84,5.16,NA,8.485,304.399048,59.755001,8.92,72.620003,10.1,NA,28.379999,26.174999,2.99,176.850006,16.3825,25.700001,NA,26.280001,13.5,NA,21.190001,6.39
"1024",137.550003,29.26,5.24,NA,8.448334,308.797546,62.224998,8.8,72.459999,10.13,NA,28.450001,26.065001,3.08,176.699997,16.514999,26.98,NA,26.677143,14.08,NA,20.99,6.35
"1025",137.25,29.33,5.28,NA,8.426666,307.098907,60.610001,8.71,72.620003,10.8,NA,28.780001,25.875,3.15,175.389999,16.629999,27.139999,NA,26.147142,14.05,NA,21.15,6.48
"1026",136.949997,29.389999,5.32,NA,8.403334,307.243378,58.900002,8.85,73.120003,11.05,NA,28.870001,26,3.14,184.449997,16.747499,27.18,NA,30.124287,14.05,NA,20.99,6.4
"1027",136.050003,28.469999,4.96,NA,8.146667,299.372864,60.419998,8.7,71.93,10.16,NA,27.75,25.495001,2.9,171.139999,16.365,26.32,NA,31.139999,13.99,NA,20.65,5.88
"1028",137.550003,28.200001,5.08,NA,8.22,299.059052,59.470001,8.7,71.839996,9.92,NA,27.73,25.290001,2.72,169.639999,16.299999,25.860001,NA,30.582857,13.41,NA,20.639999,6
"1029",139.5,28.74,5.16,NA,8.36,304.37912,59.470001,9.01,72.43,9.91,NA,27.99,25.594999,2.67,172.110001,16.4,26.040001,NA,30.414286,13.46,NA,21.200001,5.83
"1030",139.949997,28.34,5.2,NA,8.326667,304.85733,60.040001,9.4,70.849998,9.52,NA,27.940001,24.735001,2.83,173.529999,16.2125,25.719999,NA,30.18,13.25,NA,20.940001,5.85
"1031",140.699997,28.42,5.16,NA,8.338333,303.93576,59.564999,9,74.029999,9.59,NA,27.65,24.629999,2.81,173.710007,17.1525,25.82,NA,30.212856,13.04,NA,20.889999,5.93
"1032",140.850006,28.290001,5.12,NA,8.273334,304.349213,58.994999,8.9,74.129997,9.24,NA,27.77,24.855,2.83,175.929993,17.4725,25.9,NA,31.438572,12.88,NA,20.639999,5.8
"1033",141,28.540001,5.2,NA,8.328333,305.998047,59.09,9,74.25,9.72,NA,28.200001,24.870001,2.87,176.429993,17.360001,25.700001,NA,31.145714,13.19,NA,20.9,5.8
"1034",141.449997,28.58,5.4,NA,8.36,308.0354,58.330002,9.2,74.800003,9.88,NA,28.280001,24.815001,2.88,183.059998,17.48,25.98,NA,31.09,13.4,NA,20.98,5.92
"1035",141.300003,28.43,5.28,NA,8.32,307.098907,57.759998,8.9,74.669998,9.88,NA,27.969999,24.83,2.84,185.300003,17.3825,26,NA,31.755714,13.47,NA,20.98,5.87
"1036",141.75,28.23,5.2,NA,8.328333,307.069031,57.759998,8.9,74.550003,9.85,NA,27.5,24.790001,2.83,186.210007,17.727501,25.68,NA,31.885714,13.42,NA,21.24,5.86
"1037",142.649994,28.790001,5.36,NA,8.395,311.083984,58.709999,8.4,75.040001,10.13,NA,27.25,25.25,2.84,189.25,17.942499,26.120001,NA,33.009998,13.91,NA,21.23,6.07
"1038",143.25,28.540001,5.28,NA,8.323334,312.902161,61.560001,8.5,74.660004,9.97,NA,27.23,25.23,2.83,190.419998,17.68,26.620001,NA,35.364285,13.96,NA,20.98,5.94
"1039",142.050003,28.17,5.24,NA,8.223333,310.909637,61.654999,8.07,74.330002,10.08,NA,26.959999,25.469999,2.96,189.029999,17.665001,26.76,NA,34.398571,13.63,NA,20.690001,5.98
"1040",141.75,28.35,5.2,NA,8.283334,310.944489,61.084999,7.3,74.959999,10.1,NA,27.02,26.225,2.85,186.619995,17.790001,26.68,NA,33.959999,13.88,NA,21.02,6.03
"1041",141.449997,28.190001,5.16,NA,8.258333,311.462555,61.18,7.3,74.839996,9.92,NA,27.209999,26.174999,2.86,187.759995,17.785,26.24,NA,33.66143,13.58,NA,21.120001,6.08
"1042",141.899994,28.530001,5.08,NA,8.375,313.863556,60.895,7.18,75.43,9.72,NA,27.059999,26.360001,2.98,186.5,17.955,26.82,NA,33.644287,13.1,NA,23.76,6.1
"1043",138,27.73,4.88,NA,8.208333,303.965668,59.279999,7.12,73.889999,9.17,NA,26.59,26.084999,2.84,180.419998,17.6775,26.16,NA,31.657143,12.86,NA,23.48,5.78
"1044",127.800003,27.450001,4.64,NA,8.105,304.518585,59.279999,7.05,72.839996,8.49,NA,26.59,24.290001,2.75,176.679993,17.565001,25.52,NA,30.171429,12.82,NA,22.549999,5.7
"1045",124.349998,27.889999,4.64,NA,8.143333,303.273254,59.470001,6.96,72.980003,8.43,NA,26.77,25.325001,2.76,177.75,17.715,27.059999,NA,30.74,12.75,NA,22.83,5.65
"1046",126.300003,28.549999,4.8,NA,8.328333,303.880981,60.134998,6.9,73.57,8.57,NA,26.549999,25.235001,2.8,177.240005,17.9175,28.219999,NA,30.348572,13.56,NA,23.559999,5.76
"1047",127.349998,28.639999,4.72,NA,8.366667,305.554718,60.514999,6.8,74.790001,8.61,NA,26.58,25.16,2.93,173.289993,18.01,28.799999,NA,29.524286,13.62,NA,23.860001,5.7
"1048",126,28.299999,4.72,NA,8.341666,299.258301,60.23,6.6,73.620003,7.95,NA,26.16,25.059999,2.88,169.440002,17.877501,28.52,NA,29.232857,12.9,NA,23.549999,5.59
"1049",123.900002,27.950001,4.8,NA,8.338333,299.273254,61.18,6.6,71.760002,7.97,NA,26.08,25.264999,2.8,172.020004,18.0075,28.4,NA,29.175714,12.91,NA,23.440001,5.45
"1050",123,28.5,4.96,NA,8.486667,303.641876,60.895,6.5,72.489998,8.36,NA,26.200001,25.655001,2.89,172.789993,18.102501,29.879999,NA,29.052856,13.21,NA,23.82,5.63
"1051",121.949997,28.110001,4.88,NA,8.43,299.188568,60.419998,6.8,72.809998,8.28,NA,25.950001,25.99,2.88,171.669998,17.977501,29.82,NA,30.102858,13.13,NA,23.879999,5.55
