"","TGT.Close","HD.Close","JPM.Close","XOM.Close","CVX.Close","MGM.Close","TEVA.Close","HST.Close","WFC.Close","WWE.Close","WM.Close","S.Close","F.Close","JWN.Close","NUS.Close","KSS.Close","LUV.Close","HMC.Close","PCG.Close","NKE.Close","WMT.Close","TJX.Close","TM.Close","T.Close","JNJ.Close","C.Close","EPD.Close","VZ.Close","HRB.Close","AAP.Close","SIG.Close","M.Close"
"840",55.580002,35.419998,42.470001,66.470001,80.760002,15.48,59.029999,16.370001,32.939999,18.219999,34.200001,4.1,12.85,41.669998,28.75,55.66,13.01,32.75,44.07,19.3375,54.02,11.4175,76.089996,25.9,64.699997,42.599998,17.4,26.96431,18.540001,45.669998,31.860001,22.77
"841",56.060001,35.240002,42.630001,66.169998,80.190002,14.94,60.560001,15.92,32.66,17.700001,34.040001,4.18,12.34,41.5,28.15,56.099998,13.03,32.599998,44.48,18.8025,54.77,11.58,75.769997,25.77,65.139999,41.799999,16.76,26.898657,18.34,45.119999,31.35,23.219999
"842",55.02,33.959999,40.810001,63.889999,77.199997,13.72,58.799999,15.37,31.18,16.209999,33.09,4.16,11.78,40.560001,26.440001,54.57,12.58,32.759998,43.27,18.075001,53.23,11.1575,75.129997,25.139999,63.400002,40.400002,16,26.270271,17.4,44.200001,30.299999,22.42
"843",54.299999,33.43,40.759998,63.700001,77.099998,13.12,57.369999,14.74,30.82,16.41,32.860001,3.84,11.51,40.060001,26.98,53.68,12.39,32.450001,43.169998,17.6525,52.400002,10.9175,74.889999,25.1,63.310001,40,16.375,26.439091,17.18,43.759998,29.25,21.940001
"844",56.669998,35.290001,41.950001,65.230003,79.889999,14,59.18,16.040001,32.970001,16.969999,33.98,4.04,12.15,43.25,29.940001,56.549999,12.96,33.130001,44.23,19.1625,52.580002,11.44,76.75,25.67,64.75,42.200001,16.98,26.833004,18,45.110001,30.700001,23.969999
"845",56.279999,35.630001,41.549999,64.459999,79.699997,14.24,58.639999,15.92,32.91,17.290001,33.959999,4.13,12.31,42.080002,29.5,56.720001,12.86,32.66,44.41,19.1075,52.459999,11.435,77.459999,25.639999,64.669998,41.700001,17.219999,26.636047,17.34,45.41,30.690001,23.9
"846",57.130001,35.889999,41.689999,64.910004,80.059998,14.7,58.669998,16.26,33.66,16.42,34.349998,4.15,12.68,43.029999,29.98,57.150002,13.14,33.029999,44.290001,19.4625,52.48,11.625,78.339996,25.82,64.900002,41.799999,17.49,26.917414,17.389999,45.959999,32.790001,24.700001
"847",55.07,35.27,40.810001,64.739998,78.919998,14.36,57.82,16.08,33.080002,16.9,34.060001,4.46,12.42,41.290001,29.93,53.810001,12.89,32.560001,43.75,18.887501,52.400002,11.34,76.779999,25.74,64.669998,40.900002,17.309999,26.908035,17.27,45.25,32.779999,23.48
"848",55.169998,35.200001,39.889999,63.599998,77.830002,13.65,56.799999,14.89,32.040001,16.780001,33.470001,4.36,12.11,39.759998,29.379999,53.450001,12.78,32.130001,43.630001,18.434999,52.119999,11.3125,75.480003,25.4,63.970001,39.799999,17.075001,26.739216,16.969999,44.900002,32.459999,22.540001
"849",56.049999,35.59,39.84,63.27,77.730003,13.32,56.810001,14.97,31.969999,17.27,33.740002,4.49,11.95,39.25,30.17,53.639999,12.89,32.490002,43.919998,18.407499,52.73,11.3125,76.879997,25.77,63.880001,38.599998,16.790001,26.879898,17.040001,45.75,32.77,22.309999
"850",54.220001,34.73,39.02,62.790001,76.849998,12.98,55.189999,14.42,30.59,16.98,33.75,4.7,11.55,38.060001,28.51,52.669998,12.64,32.18,43.560001,18.2325,53.709999,10.92,75.57,25.59,62.970001,37.299999,16.799999,26.654806,16.75,45.75,31.620001,21.370001
"851",54.029999,34.380001,39.380001,62.450001,76.599998,12.77,55.380001,14.41,30.08,16.41,33.299999,4.58,11.55,38.41,28.459999,52.529999,12.28,32.150002,42.869999,18.0625,53.040001,10.7975,75.709999,25.57,62.220001,38.099998,16.485001,26.739216,16.83,46.09,31.34,21.35
"852",52.779999,32.889999,37.830002,60.330002,73.599998,11.77,54.48,13.36,28.690001,15.87,32.169998,4.32,10.8,37.259998,26.91,51.02,11.67,30.790001,41.549999,17.577499,51.299999,10.86,74,24.959999,60.549999,36.299999,15.84,26.035799,16.059999,48.990002,30.360001,20.35
"853",54.349998,33.02,40.049999,60.880001,74.480003,12.42,54.59,14.08,30.110001,16.35,32.400002,4.41,11.26,38.119999,28.02,51.77,11.91,31.629999,41.759998,17.8475,51.369999,10.995,75.589996,24.85,60.880001,37.5,16.135,26.223377,16.370001,49.470001,30.52,21.049999
"854",54.290001,33.220001,38.619999,60.189999,73.440002,11.79,55.68,13.68,28.709999,16.129999,32.02,4.79,11.01,37.599998,27.75,50.970001,11.85,30.969999,41.360001,17.834999,51,10.9875,74.5,24.43,60.57,37.799999,16,25.782568,16.059999,49.549999,30.51,21.15
"855",54.580002,33.98,38.939999,59.709999,72.57,11.95,56.400002,13.68,28.9,16.01,32.040001,5.29,11.02,38.330002,27.99,50.779999,12.16,31,41.25,18.227501,50.279999,11.3375,74.089996,24.32,60.349998,37.799999,15.98,25.698158,15.89,51.029999,30.52,21.51
"856",53.59,34.040001,38.779999,59.310001,71.550003,11.71,54.299999,13.55,28.040001,16.280001,32.220001,4.91,11.39,37.720001,28.01,49.41,12.3,30.4,41.209999,18.129999,50.02,11.125,72.010002,24.129999,59.66,38.599998,16.219999,25.257351,15.85,50.200001,30.65,21.02
"857",55.310001,34.549999,40.419998,61.459999,74.360001,12.82,55.700001,14.73,29.41,16.889999,32.68,5.19,11.99,39.919998,29.58,50.52,12.64,31.33,41.360001,18.475,50.700001,11.5025,73.739998,24.629999,59.029999,40.200001,16.825001,25.866978,16.24,51.330002,31.58,22.049999
"858",54.529999,33.860001,39.580002,60.459999,73.870003,12.46,54.82,14.26,28.690001,16.57,32.509998,5.13,11.73,39.700001,28.76,50.75,12.44,30.389999,41.5,18.094999,50.560001,11.365,72.339996,24.299999,58.299999,39.599998,16.799999,25.810705,16.08,51.759998,31.049999,22.209999
"859",53.91,33.540001,38.540001,59.25,72.290001,12.17,53.68,14.15,28.23,16.65,31.969999,4.76,11.41,39.25,28.030001,50.759998,12.2,30.040001,40.720001,17.795,50.919998,11.3175,71.519997,24.33,58.759998,38.5,16.32,25.51996,15.83,50.369999,31.360001,21.879999
"860",54.369999,33.869999,39.549999,60.77,74.129997,12.47,54.279999,14.8,29.18,16.76,32.68,4.99,11.85,40.25,27.18,51.619999,12.62,30.200001,41.580002,18.25,51.720001,11.53,72.050003,24.780001,59.73,39.200001,16.705,25.876358,16.139999,51.349998,31.469999,22.4
"861",54.48,33.43,39.099998,61.560001,73.910004,12.75,54.77,14.68,28.860001,16.75,32.799999,4.95,11.96,38.52,27.51,52.099998,12.61,30.780001,41.650002,18.407499,51.720001,11.575,72.720001,24.799999,59.77,39.599998,17.075001,25.923252,16.33,51.490002,31.540001,22.49
"862",52.799999,32.150002,37.619999,59.529999,71.279999,12.13,53.310001,13.65,27.780001,16.290001,31.559999,4.78,11.5,36.470001,26.790001,50.080002,12.02,29.860001,40.43,17.692499,50.400002,11.1225,71.099998,24.17,58.009998,37.900002,16.799999,25.51996,15.73,50.16,30.07,21.030001
"863",52,31.549999,36.720001,59.299999,71.349998,11.01,52.080002,13.36,27.290001,16.09,31.370001,4.66,11.09,35.82,25.559999,49,11.66,29.15,40.52,17.397499,50.740002,10.9925,69.470001,24.32,58,36.400002,16.625,25.398035,15.55,48.599998,28.73,20.58
"864",52.419998,31.809999,37.779999,61.240002,71.019997,11.46,51.27,13.83,27.76,16.040001,31.85,4.59,11.22,36.110001,25.24,49.509998,11.89,29.68,40.900002,17.565001,50.779999,11.1925,70.379997,24.969999,58.639999,37.200001,16.715,25.960768,15.53,49.459999,28.959999,20.58
"865",52.369999,31.76,37.119999,60.029999,70.790001,11.09,51.299999,14.06,27.030001,16.190001,31.959999,4.61,11.05,36.32,25.16,50.189999,11.84,28.91,40,17.502501,50.990002,11.255,69.480003,24.9,58.169998,38.700001,16.85,26.054556,15.17,49.689999,29.01,20.52
"866",53.610001,32.720001,38.290001,61.889999,74.169998,11.46,52.639999,14.84,28.129999,16.709999,32.830002,4.73,11.39,37.790001,26.620001,51.290001,12.05,29.34,41.18,17.9375,51.220001,11.555,71.07,25.440001,58.5,39,17.105,26.579775,15.87,50.23,30.799999,21.33
"867",53.709999,32.220001,38.09,61.860001,74.059998,11.6,52.970001,14.83,27.84,16.49,32.77,4.87,11.4,37.849998,26.77,51.66,12.07,28.709999,41.419998,18.0825,50.860001,11.5125,70.809998,25.290001,58.459999,38.799999,17.094999,26.78611,15.86,50.509998,31.25,21.24
"868",54.049999,32.060001,37.330002,61.369999,74.18,11.95,53.279999,15.02,27.4,16.290001,32.830002,4.79,11.46,38.810001,27.059999,52.290001,12.04,29.65,41.48,18.055,51.240002,11.52,71.019997,25.17,58.419998,38.799999,17.195,26.851763,15.74,50.799999,31.6,21.73
"869",54.599998,32.259998,38.25,62.509998,75.230003,12.57,53.68,15.48,27.91,16.24,33.610001,4.9,11.7,40.299999,27.49,53.66,12.35,30.42,42.380001,18.495001,51.639999,11.655,73.040001,25.540001,59.139999,39.900002,17.4,27.301949,15.99,52.139999,32.290001,22.209999
"870",54.18,32.139999,38.52,62.509998,74.949997,12.36,54.34,15.35,28.120001,16.379999,33.639999,4.79,11.63,40,27.379999,53.240002,12.09,30.129999,42.700001,18.4575,50.98,11.575,72.779999,25.52,59.240002,39.900002,17.485001,27.367601,15.87,51.98,32.110001,21.799999
"871",54.119999,31.91,38.439999,62.599998,75.32,12.18,54.220001,15.4,27.93,16.290001,33.709999,4.64,11.48,39.130001,26.92,52.77,12.37,30.08,43.240002,18.6425,51.41,11.475,72.309998,25.57,59.18,39.599998,17.52,27.283192,15.93,51.889999,31.42,21.67
"872",53.669998,31.940001,39.18,63.099998,75.519997,12.03,53.209999,15.51,28.07,16.49,33.529999,4.59,11.46,38.66,27.08,52.700001,12.26,29.75,43.18,18.735001,51.549999,11.49,71.449997,25.43,59.18,40.099998,17.41,27.320707,15.8,51.59,32.110001,21.459999
"873",52.889999,31.43,38.869999,63.130001,75.720001,12.23,52.75,15.37,27.940001,16.209999,33.549999,4.5,11.53,37.73,27.02,51.970001,12.2,30.379999,43.009998,18.5875,51.02,11.27,71.860001,25.440001,59.130001,40.200001,17.395,27.255054,15.7,51.34,30.959999,20.74
"874",52.279999,30.610001,38.330002,61.939999,74,11.89,52.040001,14.89,27.459999,16.23,33.040001,4.32,11.22,36.889999,26.049999,50.66,11.87,29.99,42.279999,18.115,50.68,11.12,71.269997,25.360001,59.16,39.400002,17.27,27.255054,15.27,50.32,29.969999,20.059999
"875",52.669998,30.5,38.889999,61.099998,72.260002,11.96,51.889999,14.82,27.32,16.200001,32.669998,4.52,11.03,36.84,25.99,51.139999,11.84,29.9,41.650002,18.129999,50.810001,11.1775,70.849998,25.440001,59.240002,38.900002,17.18,27.508284,15.37,50.869999,30.43,20.09
"876",50.73,29.67,38.029999,60.07,70.830002,11.19,51.990002,14.06,26.860001,16.049999,32.139999,4.38,10.78,35.380001,25.67,49.740002,11.68,29.58,41.52,17.407499,50.029999,11.035,70.43,25.049999,59.599998,37.799999,17.35,27.161266,14.96,50.939999,29.83,18.85
"877",50.5,30.200001,39.439999,59.099998,70.059998,11.52,52.259998,14.42,27.049999,16.26,32.150002,4.2,10.75,35.540001,25.85,49.52,11.64,29.85,42.009998,17.530001,48.799999,10.785,70,24.790001,58.700001,39.400002,17.82,26.776731,15.55,50.900002,28.879999,19.02
"878",49.919998,29.59,38.540001,58.470001,69.959999,11,51.299999,14.22,27.030001,16.08,32.299999,4.46,10.43,34.950001,25.889999,49.52,11.61,29.799999,41.93,17.625,49.57,10.805,69.449997,24.950001,59.450001,40,17.799999,26.926794,16.25,50.470001,28.83,18.82
"879",49,28.629999,37.060001,57.290001,68.360001,10.05,51.98,13.58,25.93,15.58,31.459999,4.28,9.88,32.509998,25.219999,47.68,11.11,29.139999,41.48,17.0425,48.900002,10.5075,68.480003,24.459999,59.240002,37.299999,17.625,26.842382,15.71,50.279999,27.309999,17.77
"880",49.169998,28.07,36.610001,57.07,67.860001,9.64,51.990002,13.48,25.6,15.56,31.290001,4.24,10.08,32.189999,24.93,47.5,11.11,28.75,41.099998,16.887501,48.07,10.4875,68.57,24.190001,59.060001,37.599998,17.684999,26.27965,15.69,50.18,27.5,17.9
"881",49.610001,27.92,36.080002,56.610001,67.480003,9.7,52.650002,13.45,25.18,15.46,31.65,4.18,10.57,32.810001,24.27,48.66,10.99,28.799999,40.84,17.0175,48.34,10.7275,68.699997,24.34,59.07,37.799999,17.379999,26.382818,15.53,51.700001,27.57,18.33
"882",49.529999,27.76,35.830002,56.57,67.309998,9.48,52.720001,13.07,24.879999,15.32,31.809999,4.16,10.28,32.169998,24.809999,48.279999,10.75,28.59,40.73,16.965,48,10.5925,68.260002,24.290001,59.080002,37.900002,17.424999,26.809999,15.24,51.009998,27.52,17.85
"883",49.93,27.34,36.330002,57.459999,67.559998,9.27,53.150002,12.83,25.15,15.52,31.73,4.14,10.16,31.969999,25.120001,47.560001,10.63,29.190001,41.389999,16.8025,48.57,10.605,70.029999,24.41,59.080002,37.900002,17.65,26.610001,15.3,50.5,27.49,17.41
"884",50.43,28.01,38.150002,58.43,69.449997,9.9,53.389999,13.69,26.66,16.1,32.48,4.26,10.59,33.759998,25.889999,48.529999,11.29,29.459999,42.259998,17.139999,48.919998,10.8775,71,24.33,60.610001,39,18.049999,26.52,15.49,50.889999,28.129999,17.91
"885",50.02,28.15,38.16,58.810001,70.410004,9.82,52.950001,13.93,26.639999,16.01,32.880001,4.41,10.62,33.689999,26.639999,47.970001,11.43,29.790001,42.549999,17.57,49.18,10.3825,71.209999,24.57,61.380001,39.700001,18.190001,26.780001,14.22,50.82,28.41,18.440001
"886",49.849998,28.26,38.849998,58.779999,71.839996,9.97,54.209999,14.21,27,16.040001,32.779999,4.28,10.85,34.540001,27.26,48.02,11.59,29.82,42.630001,17.5375,49.43,10.43,71.07,24.83,60.540001,40.400002,18.215,26.65,14.6,51.27,28.59,18.530001
"887",49.16,28.309999,39.189999,58.939999,71.849998,9.82,53.68,14.21,27.059999,15.86,32.740002,4.5,11.1,34.150002,27.370001,47.200001,11.86,30.309999,42.990002,17.452499,50.119999,10.4975,71.07,24.84,60.209999,41.099998,18.32,26.49,14.37,51.459999,28.49,17.98
"888",49.889999,28.639999,40.48,59.419998,73.230003,10.4,54.34,14.73,27.940001,16.42,33.150002,4.58,11.66,34.619999,28.35,47.880001,12.1,30.360001,42.799999,17.6175,50.540001,10.6925,71.720001,24.950001,60.5,43,18.530001,26.889999,14.58,52.650002,29.51,18.469999
"889",49.650002,28.280001,40.349998,59.259998,73.050003,10.42,55.34,14.75,27.66,16.280001,33.060001,4.61,11.81,34.360001,29.049999,47.200001,12.06,30.83,42.91,17.635,50.349998,10.6175,73.339996,24.959999,60.619999,42.099998,18.549999,26.84,14.46,52.599998,29.5,18.379999
"890",50.790001,28.34,40.459999,59.27,73.040001,10.25,55.73,14.18,27.809999,16.08,33.18,4.7,11.86,34.23,28.700001,47.700001,12.03,30.48,43.52,17.6625,50.41,10.72,72.400002,25,60.259998,41.599998,18.67,26.799999,14.61,53.060001,29.48,18.299999
"891",50.279999,27.110001,39,57.959999,71.5,9.63,54.330002,13.45,26.24,15.72,32.439999,4.56,11.34,32.25,27.76,46.419998,11.76,29.639999,42.560001,17.24,49.669998,10.31,70.75,24.690001,59.439999,39,18.764999,26.690001,13.98,51.34,28.08,17.16
"892",50.23,27.07,39.040001,58.43,72,9.55,54.529999,13.57,26.02,15.91,32.470001,4.62,11.48,31.58,27.709999,46.169998,11.5,30.030001,43.349998,17.1525,49.52,10.35,71.220001,24.879999,59.57,39.799999,18.9,26.719999,14.61,51.959999,28.01,17.530001
"893",51.029999,27.93,39.630001,58.950001,73.099998,10.03,54.029999,14,25.91,16.08,32.68,4.71,11.75,32.950001,28.200001,47.310001,11.47,30.129999,43.77,17.459999,50.880001,10.51,70.190002,24.790001,58.580002,39.900002,19.15,26.67,14.69,53,28.719999,18.42
"894",50.169998,27.469999,38.419998,58.169998,72.169998,9.69,53.990002,13.58,26.059999,15.78,32.610001,4.59,11.55,32.040001,27.809999,46.57,11.37,29.49,43.200001,17.4125,50.349998,10.4275,69.169998,24.92,57.119999,39.400002,19.23,26.52,14.84,51.689999,28.68,18.200001
"895",51.459999,28.219999,39.349998,59.380001,73.440002,10.15,54,13.95,27.389999,16,33.349998,4.67,12.09,33.529999,28.77,47.950001,11.69,30.17,43.93,17.889999,50.860001,10.5625,70.739998,25.51,57.02,40.900002,19.35,27,15.05,53.099998,29.82,19.24
"896",51.889999,28.25,39.830002,59.720001,73.519997,10.52,49.380001,14.21,27.42,16.290001,33.59,4.69,12.72,34.080002,29.360001,48.540001,11.82,30.700001,44.23,18.184999,51.669998,10.72,71.309998,25.540001,57.630001,40.200001,19.365,28.02,15.23,54.169998,30.43,19.379999
"897",52.849998,28.99,40.330002,60.389999,74.620003,10.96,50.150002,14.65,27.91,16.360001,34.119999,5.05,12.94,34.900002,29.469999,49.400002,12.07,30.629999,44.580002,18.305,51.130001,10.74,70.900002,25.959999,57.740002,41.5,19.24,28.280001,15.52,54.849998,30.440001,20.139999
"898",52.130001,28.58,40.689999,60.810001,75.300003,11.15,50.110001,14.53,28.389999,16.059999,34.130001,4.83,13.03,34.48,29.459999,48.5,12,30.52,45.279999,18.42,50.959999,10.565,69.900002,26.15,58.099998,41.599998,18.764999,28.59,15.63,54.540001,30.24,19.58
"899",51.799999,28.08,40.32,60.91,75.559998,11.1,48.439999,14.46,28.07,16.15,34.119999,4.84,12.91,33.610001,28.82,47.900002,12.01,30.549999,44.810001,18.2775,51.130001,10.4075,69.779999,26.200001,57.830002,40.900002,18.57,28.91,15.48,53.639999,29.860001,19.049999
"900",51.509998,28.049999,40.209999,60.34,76.019997,10.99,47.169998,14.32,27.690001,16.200001,34.25,4.76,12.97,33.529999,28.950001,47.25,12.01,31,44.48,18.3825,51.060001,10.2325,69.970001,26.02,57.830002,41.200001,18.389999,28.879999,15.45,53.18,29.629999,18.639999
"901",51.32,28.51,40.279999,59.68,76.209999,10.86,48.849998,14.34,27.73,16.040001,33.950001,4.57,12.77,34,28.48,47.689999,12.05,31.77,44.400002,18.41,51.189999,10.38,70.230003,25.940001,58.09,41,18.895,29.059999,15.68,53.529999,29.77,18.65
"902",51.75,29.120001,41.639999,61.939999,77.800003,11.27,50.220001,14.8,28.57,16.24,34.459999,4.68,13.16,35.509998,29.049999,48.990002,12.31,32.93,45.389999,18.58,51.41,10.4975,72.040001,26.59,58.720001,41.900002,18.860001,29.559999,15.83,53.43,31.52,19.459999
"903",50.98,28.450001,41.080002,62.720001,78.660004,11.17,50.18,14.81,28.120001,16.360001,34.389999,4.54,12.91,34.009998,27.969999,46.950001,12.07,32.73,45.09,18.275,51.290001,10.255,72.769997,26.690001,59.349998,41.299999,18.875,29.540001,15.58,52.610001,30.18,18.84
"904",51.5,28.719999,41.290001,62.720001,79.019997,10.98,49.59,15.08,27.93,16.549999,34.59,4.59,13.11,34.740002,28.57,47.09,12.15,32.880001,45.299999,18.5,51.599998,10.285,74.25,26.639999,59.740002,41.400002,19.059999,29.4,15.41,53.360001,30.219999,19.440001
"905",52.860001,28.709999,41.27,62.709999,79.07,10.73,50.389999,14.85,27.879999,15.69,34.459999,4.52,12.98,34.119999,28.75,49,12.06,33.110001,45.23,18.514999,51.619999,10.5,72.239998,26.74,59.759998,41,19.18,29.549999,15.01,53.869999,30.309999,19.780001
"906",52.32,28.68,40.439999,61.970001,78.730003,10.71,49.849998,14.53,27.75,15.38,34.57,4.45,13.04,33.959999,28.23,48.630001,11.95,33.740002,45.639999,18.49,51.790001,10.42,72.519997,26.540001,59.959999,40.599998,19.139999,29.549999,14.87,52.75,29.700001,19.440001
"907",53.349998,28.700001,39.82,62.450001,79.290001,11.07,50.18,14.69,28.23,15.03,34.650002,4.58,13.05,35.130001,28.709999,48.860001,12.14,33.490002,45.740002,18.530001,52.060001,10.745,72.07,26.860001,60.049999,40.799999,18.934999,29.860001,14.78,53.259998,30.17,19.76
"908",52.939999,28.24,39.169998,61.93,79.040001,10.87,50.889999,14.51,27.77,14.64,34.32,4.57,12.92,34.439999,28.67,48.43,11.9,33.25,46.209999,18.477501,52.220001,10.67,71.870003,27.01,59.43,40,18.754999,30.02,14.73,53.049999,29.5,19.379999
"909",52.009998,27.709999,37.77,60.389999,77.129997,10.14,50.029999,13.99,26.299999,14.63,33.330002,4.49,12.41,33.57,26.950001,47.779999,11.43,31.959999,45.259998,18.02,51.02,10.45,69.82,26.549999,58.5,38.5,18.18,29.559999,14.21,51.91,28.389999,20.52
"910",51.810001,27.610001,37.810001,60.23,77.07,10.07,50.59,13.7,26,14.4,33.099998,4.48,12.27,33.439999,26.9,46.5,11.43,32.349998,45.59,17.879999,50.43,10.435,70.150002,26.66,58.52,38.700001,18.065001,30.32,14.23,54.619999,28.059999,20.25
"911",50.810001,27.309999,37.5,59.91,77.400002,10.09,49.970001,13.68,25.84,14.13,33.009998,4.48,12.15,31.049999,26.59,44.990002,11.4,32.060001,45.709999,17.645,50.400002,10.225,69.870003,26.719999,58.150002,38.799999,18.379999,30.030001,14.13,54.259998,27.5,20.129999
"912",50.720001,27.379999,37.689999,59.880001,77.709999,9.95,50.27,13.6,25.68,14.01,33.25,4.3,11.99,30.120001,26.799999,44.27,11.34,32.169998,45.779999,17.764999,50.41,10.3425,70.480003,26.65,58.009998,38.700001,18.434999,29.959999,14.06,54.299999,27.52,20.139999
"913",50.93,28.309999,37.48,60.82,77.769997,10.29,50.580002,14.07,25.34,14.04,33.959999,4.49,12.16,30.99,27.809999,45.310001,11.5,32.52,45.990002,17.9275,51.02,10.445,70.650002,26.969999,59.220001,38.5,18.535,30.17,14.01,54.5,27.52,20.51
"914",51.950001,28.860001,37.889999,60.150002,77.040001,10.17,50.740002,14.27,25.379999,14.29,33.959999,4.47,12.2,31.639999,28.299999,47,11.54,32.82,45.330002,18.059999,50.860001,10.5225,70.629997,27.280001,59.349998,38.599998,18.57,30.15,13.93,55.189999,27.98,21.049999
"915",51.849998,28.219999,37.07,59.290001,75.839996,9.94,50.279999,13.65,24.43,13.98,33.48,4.25,11.89,31.190001,27.84,46.720001,11.2,32.98,45.099998,17.834999,50.060001,10.4825,71.260002,26.969999,58.720001,37.900002,18.584999,29.620001,13.72,55.279999,27.809999,20.719999
"916",52.150002,28.17,37.139999,58.889999,75.050003,9.92,50.279999,13.43,24.6,14.05,33.599998,4.19,11.77,31.77,27.219999,46.32,11.27,32.77,45.860001,17.815001,50.220001,10.445,70.43,26.450001,58.740002,37.5,18.594999,29.370001,13.47,55.889999,27.950001,20.969999
"917",52.009998,27.83,36.880001,59.5,75.050003,9.67,50.25,13.31,24.23,13.85,33.52,4.09,11.61,31.23,26.98,46.639999,11.05,32.490002,46.200001,17.737499,51.139999,10.355,69.959999,26.49,58.869999,37.5,18.514999,29.41,13.66,54.75,27.6,20.200001
"918",51.529999,27.780001,36.209999,58.939999,73.779999,9.25,49.970001,13.1,23.639999,13.59,33.169998,3.95,11.24,30.379999,26.58,46.209999,11.01,32.540001,46.73,17.512501,51.299999,10.185,69.760002,26.719999,58.009998,37.099998,18.4,29.469999,13.36,54.259998,26.92,19.59
"919",51.57,28.33,36.23,58.91,74.07,9.39,50.419998,13.36,23.6,13.83,33.119999,3.96,11.32,31.120001,26.690001,47.619999,10.94,32.23,47.060001,17.532499,51.549999,10.2725,69.059998,26.889999,57.98,36.799999,18.424999,29.66,13.4,54.860001,27.42,19.790001
"920",51.66,28.379999,35.630001,58.48,73.330002,9.14,49.900002,13.23,23.49,13.83,33.09,4.07,11.17,30.190001,26.23,46.970001,10.82,32.43,46.849998,17.5975,50.970001,10.14,68.720001,26.700001,57.799999,36.599998,18.57,29.5,13.47,54.68,28.719999,19.209999
"921",51.740002,28.74,36.599998,59.799999,74.93,9.4,50.349998,13.49,24,14.2,33.619999,4,11.56,30.280001,26.66,47.209999,11.13,33.25,47.630001,17.735001,51,10.2825,69.360001,26.940001,57.599998,37.599998,18.695,29.84,13.59,55.580002,28.620001,19.6
"922",50.799999,27.99,35.849998,59,73.779999,9.06,50.189999,13.04,23.25,13.9,33.43,3.9,11.35,28.719999,25.77,46.549999,10.99,33.110001,46.77,17.59,50.549999,10.1,68.25,26.629999,57.299999,36.700001,18.49,29.440001,13.37,54.16,27.01,19.190001
"923",51.16,27.82,36.360001,59.110001,74.080002,9.01,50.619999,13.16,23.549999,14.02,33.09,4.06,11.29,28.92,25.57,46.939999,11.05,32.93,46.759998,17.5,50.139999,9.9225,67.839996,27.030001,57.02,37.099998,18.485001,29.530001,12.83,54.470001,26.440001,19.41
"924",52.240002,28.67,37.740002,60.91,76.769997,9.25,51.110001,13.65,24.66,14.27,34,4.14,11.61,30.32,27.1,48.400002,11.5,33.799999,47.779999,18.032499,51.200001,10.2225,68.830002,27.35,58.290001,38.5,18.780001,30.26,12.94,55.48,27.6,20.190001
"925",52.549999,29.41,38.16,61.060001,77.449997,9.51,51.509998,13.85,25.1,14.12,33.84,4.34,11.71,32.759998,26.969999,49.310001,11.53,34,47.700001,18.24,51.759998,10.3625,68.220001,27.4,58.610001,38.799999,19.035,30.110001,12.57,56.290001,28.1,20.709999
"926",52.830002,29.85,39.169998,61.32,78,9.84,51.779999,14.16,25.84,14.23,34.110001,4.34,12.07,33.470001,27,49.560001,11.57,33.889999,47.68,18.5625,52.040001,10.4725,69.709999,27.440001,58.93,39.099998,19.225,30.200001,13.3,56.540001,28.559999,20.870001
"927",52.330002,29.33,38.279999,60.549999,77.050003,9.57,53.119999,13.97,24.92,14.25,33.830002,4.4,11.8,32.619999,26.190001,49.060001,11.44,33.18,47.950001,18.504999,51.860001,10.235,69.239998,27.27,58.700001,38.299999,19.065001,30.219999,12.51,56.279999,27.42,20.48
"928",52.490002,29.450001,39.119999,60.75,77.25,10.22,54.310001,14.09,25.219999,14.29,33.919998,4.39,11.8,33,26.309999,48.900002,11.51,33.02,47.700001,18.535,51.830002,10.315,69.120003,27.389999,58.849998,38.400002,18.889999,30.459999,12.88,56.560001,27.93,20.42
"929",52.720001,29.41,40.099998,61.049999,77.360001,10.27,54.23,14.1,25.690001,14.42,33.799999,4.4,11.75,32.970001,26.049999,48.450001,11.48,33.43,48.240002,18.48,51.91,10.2825,70.699997,27.809999,59.82,39.099998,19.040001,30.84,12.93,56.040001,28.219999,20.629999
"930",53.060001,29.68,39.759998,61.200001,78.82,10.34,54.150002,14.21,25.75,14.56,34,4.45,11.79,33.27,26.09,48.66,11.52,33.330002,44.209999,18.4375,51.970001,10.2775,70.599998,27.83,59.98,39.099998,18.975,30.82,12.93,56.07,28.52,20.799999
"931",53.189999,29.99,41.119999,61,79.25,10.54,54.310001,14.58,26.5,14.01,34.16,4.53,11.99,34.299999,26.469999,48.490002,11.48,33.860001,44.259998,18.67,52.209999,10.3075,70.290001,27.93,60.32,39.900002,19.129999,30.9,12.87,56.560001,28.940001,21.049999
"932",53.75,29.969999,40.720001,61.009998,79.510002,10.33,54.599998,14.54,26.059999,13.72,34.27,4.56,11.98,35.279999,26.700001,50.130001,11.5,33.959999,44.860001,18.817499,52.66,10.555,69.800003,27.93,60.580002,39.400002,19.094999,30.91,12.84,57.360001,29.190001,21.65
"933",53.759998,29.940001,40.98,61,79.209999,10.46,54.259998,14.69,26.34,13.8,34.529999,4.58,11.87,36.080002,26.959999,50.139999,11.8,34.799999,45.48,19.139999,52.860001,10.6325,71.220001,28.01,61.049999,39.200001,19.084999,31.190001,13.16,57.41,28.610001,21.5
