"","TGT.Close","HD.Close","JPM.Close","XOM.Close","CVX.Close","MGM.Close","TEVA.Close","HST.Close","FCAU.Close","WFC.Close","WWE.Close","QSR.Close","SCE.PB.Close","WM.Close","S.Close","GM.Close","F.Close","JWN.Close","NUS.Close","AMC.Close","KSS.Close","LUV.Close","HMC.Close","PCG.Close","NKE.Close","WMT.Close","TJX.Close","TM.Close","T.Close","JNJ.Close","C.Close","EPD.Close","VZ.Close","HRB.Close","AAP.Close","SIG.Close","M.Close","YELP.Close"
"1",73.529999,100.269997,61.139999,89.199997,104.910004,20.540001,56.84,23.73,7.355263,54.43,11.39,36.709999,20.950001,49.07,4.4,32.189999,15.28,74.190002,42.939999,24.860001,56.900002,41.919998,30.059999,52.93,48.465,83.830002,32.799999,126.089996,32.709999,106.720001,54.509998,33.93,46.360001,31.76,159.160004,127.25,61.220001,52.450001
"2",72.400002,99.779999,60.040001,86.599998,102.379997,20.18,55.919998,23.379999,7.473684,53.700001,11.23,35.41,20.780001,48.5,4.08,31.57,14.99,74.650002,40.16,24.91,57.27,41.41,29.34,52.07,48.084999,83.809998,32.805,124.540001,32.16,104.43,53.400002,33.18,45.580002,31.959999,160.25,126.949997,62.360001,52.700001
"3",73.199997,100.050003,59.16,86.900002,100.860001,19.82,55.619999,23.25,7.506579,53.189999,10.83,35.290001,21.02,49.099998,4.05,31,14.28,75.43,38.740002,24.93,58.02,41.580002,28.93,52.34,47.715,83.940002,33.154999,121.550003,32.25,103.959999,52.790001,32.360001,45.419998,32.130001,161.009995,127.110001,63.130001,53.259998
"4",72.279999,97.059998,58.43,86.410004,101.699997,18.85,55.150002,23.33,7.55921,52.77,10.89,35.459999,20.559999,49.389999,3.81,30.73,14.09,74.839996,39.07,24.200001,57.18,39.580002,28.870001,51.939999,46.605,82.959999,32.509998,121.940002,32.139999,102.760002,51.169998,33.540001,45.529999,31.6,157.009995,124.839996,62.009998,50.040001
"5",73.57,98.940002,59.77,89.019997,106.019997,18.01,55.75,23.860001,7.532895,53.790001,11.02,36.169998,20.9,49.549999,3.97,31.15,14.45,75.769997,39.509998,25.4,57.639999,40.119999,29.809999,52.73,47.25,84.230003,32.68,123.220001,32.669998,104.07,52.450001,34.91,46.439999,32.82,159.550003,127.300003,62.759998,51.900002
"6",74.639999,100.669998,61.48,91.160004,109.029999,19.4,56.650002,23.879999,7.592105,55.209999,11.08,38.169998,21.950001,50.860001,4.08,31.75,14.81,77.519997,41.52,25.91,59.450001,40.619999,30.139999,53.450001,48.540001,85.940002,33.540001,124.739998,33.509998,106.809998,54.099998,34.549999,47.049999,33.5,160.740005,129.740005,64.07,52.490002
"7",73.949997,101.93,61.93,93.639999,112.93,20.33,58,23.9,7.664474,54.450001,11.4,41.900002,20.84,50.779999,4.16,32.810001,15.03,77.099998,43.549999,26.17,59.59,40.259998,30.33,53.060001,47.419998,85.160004,33.040001,127.010002,33.540001,105.550003,54.009998,34.130001,47.02,34.490002,159.850006,129.869995,62.59,54.59
"8",74.5,103.5,61.939999,93.330002,112.029999,20.280001,58.259998,24.33,7.677631,54.970001,11.79,39.68,21.48,51.119999,4.21,33.23,15.22,77.519997,43.27,26.48,60.57,41.259998,30.200001,53.220001,47.965,86.379997,33.630001,126.639999,33.849998,106.739998,53.959999,34.619999,47.509998,33.75,159.440002,129.309998,63.459999,53
"9",74.690002,103.760002,62.48,94.589996,113.949997,20.940001,56.759998,24.299999,7.769737,55.470001,11.95,39.259998,20.969999,51.209999,4.24,33.560001,15.33,78.720001,44.490002,26.82,61.540001,40.98,30.23,53.27,47.985001,86.660004,34.060001,126.760002,34.029999,104.279999,54.419998,35.200001,47.669998,33.799999,161.190002,131.050003,64.040001,53.360001
"10",74.650002,103.559998,62.48,93.779999,113.470001,20.77,57.09,24.23,7.81579,55.34,12.12,39.290001,20.559999,51.16,4.19,33.43,15.3,78.139999,45.27,26.620001,60.459999,41.66,30.370001,54.459999,48.145,86.43,33.935001,126.760002,33.959999,104.589996,54.540001,35.450001,47.669998,33.720001,160.229996,130.649994,64.260002,53
"11",75.059998,103.75,62.549999,93.209999,113.25,21.110001,57.18,24.290001,7.81579,55.279999,12.53,39.02,22.360001,51.360001,4.34,33.73,15.45,78.169998,46.009998,26.389999,60.200001,41.91,30.33,54.860001,48.415001,86.910004,34.035,128.100006,34.169998,105.059998,54.43,35.549999,47.860001,33.639999,160,130.830002,64.050003,52.939999
"12",75.529999,104.529999,62.959999,93.07,113.32,21.48,57.139999,24.139999,7.736842,55.709999,12.62,38.880001,21.5,51.540001,4.22,34.599998,15.52,79.18,45.740002,26.34,60.650002,41.919998,30.040001,54.98,48.650002,86.639999,34.185001,127.370003,34.110001,105.330002,54.73,36.34,47.549999,33.720001,161.220001,132.119995,65.220001,53.009998
"13",75.709999,104.269997,63.150002,93.019997,113.110001,21.450001,56.970001,24.120001,7.75,55.419998,12.49,38.869999,22.440001,51.580002,4.12,35.09,15.5,78.760002,44.279999,26.1,60.720001,42.169998,29.6,54.279999,48.439999,86.790001,34.220001,125.910004,34.080002,105.360001,54.84,36.619999,47.330002,33.66,160.029999,131.389999,65.269997,54.240002
"14",75.910004,104.970001,62.580002,92.449997,112.18,21.379999,57.509998,23.77,7.618421,54.82,12.34,39.040001,21.92,51.32,4.15,34.91,15.5,79.389999,43.700001,26.18,61.040001,42.32,29.52,53.240002,48.075001,85.879997,34.290001,125.480003,33.59,104.57,54.110001,36.119999,46.779999,33.68,159.279999,131.570007,65.75,54.73
"15",75.330002,103.43,62.490002,92.830002,112.580002,21.02,56.220001,23.809999,7.69079,54.700001,12.03,38.32,21,51.75,4.24,34.84,15.36,78.370003,42.240002,25.629999,59.59,42.689999,29.59,53.34,47.514999,85.900002,33.98,125.669998,33.869999,104.519997,54.259998,36.830002,46.959999,33.080002,158.559998,129.809998,65.690002,55.150002
"16",73.980003,101.260002,60.549999,90.290001,108.080002,20.440001,55.09,23.620001,7.401316,53.200001,11.81,37.799999,21.17,51.23,4.21,34.330002,14.76,77.279999,41.099998,24.969999,59.23,41.639999,28.98,54.240002,46.75,85.650002,33.599998,123.370003,33.549999,103.790001,52.549999,34.400002,46.57,32.48,156.470001,131.520004,65.129997,52.529999
"17",73.970001,100.949997,58.98,89.809998,108.029999,19.66,54.93,23.52,7.625,52.09,11.84,37.869999,21.209999,51.27,4.19,34.849998,14.62,76.790001,40.139999,25.17,59.150002,40.459999,28.82,54.16,46.474998,86.309998,33.435001,122.099998,33.599998,103.279999,50.700001,33.59,47.040001,32.279999,156.360001,128.429993,64.889999,52.439999
"18",76.769997,104.410004,59.07,90.720001,107.940002,20.43,57.220001,23.65,7.618421,52.400002,11.35,39.330002,21.23,51.310001,4.22,35.84,15.04,79.419998,40.299999,25.58,61.310001,40.799999,29.110001,54.59,47.435001,88.599998,34.119999,125.169998,33.169998,105.559998,51.169998,34.02,46.189999,32.560001,159.720001,130.839996,67.550003,52.209999
"19",77.129997,106.720001,60.389999,92.230003,110.410004,20.719999,57.599998,23.9,7.69079,53.560001,11.22,40.349998,21.700001,51.900002,4.16,36.200001,15.42,79.779999,42.48,25.83,61.52,41.880001,29.48,55.279999,48.529999,90.470001,34.299999,127.580002,33.5,106.389999,51.939999,34.439999,47.18,33.130001,161.119995,126.139999,67.809998,53.830002
"20",76.43,104.889999,59.34,92.099998,108.209999,20.51,56.720001,23.74,7.796052,52.68,10.93,39.959999,21.370001,51.529999,4.13,35.59,15.21,78.5,41.610001,26.870001,60.209999,40.790001,29.41,55.830002,47.994999,89.349998,33.875,126.080002,33.400002,104.940002,50.779999,34.32,46.759998,33.32,160.300003,124.919998,65.919998,56.07
"21",76.629997,104.419998,58.830002,90.330002,105.879997,20.219999,57.009998,23.790001,7.927631,52.049999,10.87,39.689999,22.360001,51.470001,4.13,35.84,15.22,78.379997,40.84,27.49,60.630001,40.25,29.41,55.43,47.93,90.019997,33.700001,126.040001,33.490002,104.580002,50.380001,32.689999,47.080002,32.939999,158.929993,124.419998,66.040001,54.02
"22",75.949997,103.730003,58.84,90,104.199997,20.35,57.060001,23.75,7.967105,51.849998,10.84,40.259998,22.110001,51.509998,4.15,35.25,15.21,77.949997,40.959999,27.360001,60.639999,40.48,29.809999,56.509998,47.505001,89.309998,33.580002,126.410004,33.490002,104.760002,50.02,31.85,47.18,32.580002,153.759995,123.25,65.580002,53.18
"23",74.330002,102.639999,56.810001,89.739998,103.900002,20.23,56.700001,23.719999,7.93421,51.25,10.72,40.389999,22.32,51.810001,4.13,34.299999,15.11,77.040001,41.650002,27.440001,59.919998,39.439999,30.25,57.650002,46.855,86.610001,33.115002,125.82,33.330002,104,49.049999,32.450001,46.970001,32.57,150.830002,122.370003,64.43,52.200001
"24",75.669998,101.010002,54.990002,88.959999,102.669998,20.24,57.189999,23.76,7.769737,50.720001,10.3,39.349998,22.23,51.82,4.09,33.43,14.86,75.779999,42.360001,27.290001,58.549999,38.900002,30.299999,57.610001,46.404999,87.379997,32.639999,126.779999,33.259998,102.489998,47.23,32.889999,47.099998,32.060001,148.020004,123.290001,62.34,50.119999
"25",74.940002,104.120003,55.93,91.120003,105.120003,20.01,57.73,23.719999,7.960526,51.639999,10.29,38.950001,21.299999,52.240002,4.08,33.68,15.02,76.889999,43.040001,27.059999,59.34,39.48,30.84,58.16,46.494999,86.769997,33.375,128.880005,33.799999,104.040001,47.610001,34.380001,47.990002,32.869999,150,124.68,63.139999,51.389999
"26",73.669998,103.25,55.709999,91.089996,106.470001,19.129999,58.439999,23.690001,8.184211,52,10.05,38.279999,21.389999,52.91,4.16,33.93,15.01,75.709999,43.049999,26.99,58.360001,40.790001,30.780001,58.299999,46.805,86.690002,33.110001,129.160004,33.950001,101.290001,47.259998,34.23,48.18,32.610001,152.660004,123.019997,63.299999,51.41
"27",73.949997,103.529999,55.889999,91.870003,108.160004,19.24,58.490002,23.610001,8.131579,52.099998,10.13,38.91,21.99,52.73,4.39,33.889999,14.97,75.970001,44.16,27.139999,58.66,41.830002,31.09,58.470001,46.755001,86.639999,33.005001,128.660004,34,101.900002,47.740002,35.700001,48.25,33.049999,153.350006,124.400002,64.199997,53.41
"28",75.769997,106.07,57.59,92.870003,108.919998,19.889999,58.490002,24.110001,8.361842,53.77,10.36,39.200001,22,52.779999,4.29,33.82,15.03,77.400002,45.060001,27.77,60.189999,45.349998,31.280001,58.200001,47.924999,88.300003,33.75,129.860001,33.790001,103.760002,49.57,35.220001,47.799999,34,156.539993,124.360001,65.5,54.799999
"29",75.290001,105.370003,56.68,90.889999,106.849998,20,59.880001,24.129999,8.486842,53.259998,10.52,39.310001,21.1,53,4.26,33.75,14.91,77.080002,42.52,28.299999,60.18,45.779999,31.17,58.869999,48.080002,88.510002,33.814999,129.660004,33.369999,102.199997,48.619999,35.259998,47.150002,34.23,155.779999,124.839996,65.830002,55.189999
"30",75.25,106.360001,56.77,91.760002,108.879997,20.889999,59,24.139999,8.914474,53.580002,10.48,38.849998,21.27,53.209999,4.37,33.700001,15.08,77.989998,42.639999,28.469999,61.43,46.400002,31.059999,59.400002,48.174999,88.629997,34.07,131.860001,33.18,102.260002,48.889999,34.919998,46.959999,34.580002,159.229996,125.190002,66.080002,55.41
"31",74.760002,105.160004,56.200001,90.949997,108.260002,20.860001,59.060001,23.98,8.684211,52.970001,12.5,39.240002,21.379999,53.139999,4.38,33.419998,14.85,78.720001,42.669998,28.48,61.080002,45.880001,30.83,59.41,47.25,87.529999,34.125,131.100006,32.810001,102.089996,48.310001,34.860001,46.349998,34.610001,159.029999,125.330002,65.510002,55.630001
"32",74.260002,104.739998,54.75,87.949997,103.709999,20.32,57.93,23.5,8.493421,52.16,12.09,38.330002,21.509501,52.639999,4.36,32.84,14.46,77.860001,41.700001,27.59,60.799999,45.799999,30.48,59.290001,46.654999,86.82,33.634998,130.949997,32.68,101.480003,47.110001,33.330002,46.049999,34.419998,159.300003,122.949997,64.889999,53
"33",75.489998,107.620003,55.669998,87.580002,103,20.18,57.560001,23.639999,8.769737,52.759998,12.47,39.16,21.77,52.549999,4.25,33.16,14.85,78.269997,42.169998,28.25,60.75,46.990002,30.629999,60.150002,47.435001,87.720001,33.805,132.149994,32.959999,102.379997,47.619999,34.360001,46.110001,34.700001,160.259995,123.43,65.360001,52.93
"34",73.610001,104.419998,54.380001,87.419998,102.529999,19.48,56.860001,22.889999,8.690789,51.919998,12.11,38.68,21.93,51.43,4.3,32.619999,14.71,76.199997,40.98,28.120001,59.720001,45.18,30.219999,58.810001,46.125,84.980003,32.970001,128.850006,32.919998,100.139999,46.950001,34.439999,45.709999,34.279999,159,121.110001,63.880001,52.470001
"35",74.25,104.43,55.470001,89.580002,106.059998,19.74,57.299999,22.98,8.881579,52.810001,12.31,38.450001,22.030001,51.560001,4.27,33.110001,15.27,76.57,43.09,28.280001,61.439999,44.529999,31.59,58.630001,45.959999,85.709999,32.935001,131.089996,33.560001,100.830002,47.720001,34.790001,46.98,34.549999,155.970001,121.360001,64.18,53.470001
"36",75.870003,107.239998,56.720001,92.25,109.529999,20.459999,57.009998,23.309999,9.177631,53.450001,12.41,38.68,21.91,52.240002,4.49,33.98,15.65,78.889999,45.16,29.01,62.880001,43.25,31.23,58.849998,46.674999,86.190002,33.650002,131.100006,34.34,102.459999,48.880001,35.330002,47.830002,34.919998,157.070007,123,66.07,55.779999
"37",75.610001,108.410004,56.380001,91.459999,108.349998,19.870001,56.470001,23.07,9.184211,53.029999,12.5,38.099998,21.59,52.220001,4.58,35.830002,15.87,78.900002,44.57,29.309999,66.870003,44.639999,31.32,57.91,46.27,86.650002,33.935001,132.679993,34.41,101.360001,48.400002,34.759998,47.799999,34.860001,156.470001,121.709999,64.889999,56.740002
"38",75.949997,108.989998,56.77,92.360001,109.309998,20.33,57.540001,23.42,9.256579,53.669998,12.76,38.41,22.27,52.599998,4.82,36.25,15.85,78.760002,50.689999,29.43,67.739998,44.470001,31.99,58.060001,46.669998,87.279999,34.220001,131.740005,34.540001,102.459999,48.540001,35.68,47.860001,35.639999,160.160004,120.629997,63.700001,57.470001
"39",76.360001,109.040001,57.889999,91.5,109.610001,19.959999,57.599998,23.16,8.947369,54.450001,13.23,38.880001,21.709999,52.439999,4.92,36,15.86,78.5,52.759998,29.42,69.300003,44.139999,32.029999,56.060001,45.895,87.330002,34.125,129.570007,34.869999,101.099998,49.139999,35.290001,49.330002,35.380001,162,119.580002,63.73,45.110001
"40",75.389999,108.339996,57.82,91.559998,110.43,19.59,56.360001,22.940001,8.756579,54.209999,13.09,38.389999,22.1,52.529999,4.87,36,15.92,78.519997,54.650002,29.98,69.620003,43.259998,31.93,55.77,45.584999,85.910004,33.75,129.160004,34.639999,99.779999,49.209999,34.619999,49.09,35,160.740005,117.959999,63.689999,42.169998
"41",76.650002,110.669998,58.459999,91.010002,110.18,20.74,57.16,23.139999,9.092105,54.57,13.13,39.25,21.879999,52.700001,4.92,37.52,16.09,79.260002,55.650002,30.18,69.580002,43.779999,32.490002,56.810001,46.375,87.290001,34.145,130.850006,34.849998,100.349998,49.389999,34.580002,49.509998,35.029999,162.899994,120.110001,64.519997,44.66
"42",76.419998,110.309998,58.369999,90.599998,109.980003,20.75,56.880001,23.200001,9.059211,53.900002,13.37,39.02,21.73,52.560001,5.03,37.669998,16.25,79.029999,55.490002,30.290001,69.470001,43.5,32.5,55.200001,45.654999,86.339996,34.18,131.020004,34.389999,100.379997,49.68,34.07,49.810001,35.029999,162.389999,119.459999,64.760002,46.18
"43",76.870003,112.160004,59.57,92.370003,110.860001,21.24,57.349998,23.700001,9.519737,54.860001,14.36,39.32,21.809999,52.700001,5.15,38.02,16.360001,79.370003,58.220001,30.389999,68.830002,43.5,32.73,55.200001,46,85.889999,34.439999,131.820007,34.610001,98.440002,50.889999,34.25,49.52,35.200001,151.419998,119.830002,64.660004,47.630001
"44",76.120003,111.889999,59.669998,93.370003,112.779999,21.459999,56.77,23.620001,9.559211,55.330002,16.59,38.740002,21.780001,51.290001,5.23,37.619999,16.299999,79.410004,56.919998,30.620001,68.25,43.299999,32.869999,54.060001,46.02,85.809998,34.619999,132.490005,34.66,99.620003,51.200001,34.439999,49.310001,35.060001,150.160004,120.190002,64.32,47.529999
"45",76.639999,112,60.099998,93.050003,112.400002,21.870001,57,23.559999,9.5,55.369999,17.35,42.119999,21.77,53.939999,5.18,37.240002,16.110001,78.900002,56.220001,30.9,68.849998,42.59,33.130001,54.389999,45.93,85.959999,34.294998,132.080002,34.709999,100.440002,51.689999,34.389999,49.18,35.150002,150.229996,120.230003,63.639999,48.189999
"46",77.349998,111.989998,59.369999,91.010002,110.440002,22.299999,56.93,23.540001,9.671053,54.52,15.98,40.970001,22.290001,54.630001,4.98,37.189999,16.209999,78.050003,56.07,31.52,68.75,43.549999,33.25,55.549999,46.810001,86.290001,33.834999,134.160004,34.490002,99.959999,51.419998,34.040001,48.939999,35.009998,153.220001,120.110001,63.52,47.540001
"47",76.68,110.940002,59.23,89.440002,108.349998,22.440001,56.240002,21.870001,9.934211,54.560001,16.52,40.799999,22.290001,54.389999,4.88,37.509998,16.43,77.139999,55.09,32.48,68.370003,43.759998,33.369999,55.049999,46.849998,83.519997,33.91,135.279999,34.09,100.699997,51.119999,33.790001,48.91,35,153.270004,120,63,47.34
"48",76.870003,112.239998,59.799999,89.919998,108.599998,22.629999,56.549999,21.77,10.197369,54.830002,16.17,41.59,22.049999,54.509998,4.83,37.650002,16.4,81.739998,55.169998,32.610001,69.5,44.779999,33.509998,54.98,47.465,84.300003,34.365002,136.899994,34.080002,100.260002,51.779999,34,48.970001,34.740002,155.059998,120.080002,63.700001,47.790001
"49",76.690002,112.279999,59.349998,89.010002,107.860001,22.549999,56.549999,21.610001,10.236842,55.099998,16.280001,41.630001,22.1,54.57,4.67,37.689999,16.379999,81.110001,54.91,32.689999,70,44.689999,33.299999,55.259998,47.505001,84.599998,34.200001,136.979996,33.849998,100.18,51.32,33.549999,48.77,34.900002,157.179993,119.75,64.160004,47.349998
"50",76.949997,116.75,60.82,89.419998,107.959999,21.879999,56.779999,21.32,10.203947,55.369999,16.620001,42.330002,22.280001,54.470001,4.63,37.75,16.360001,80.559998,55.150002,32.939999,69.970001,45.349998,33.189999,55.150002,47.709999,84.57,33.580002,138.339996,34.049999,100.699997,51.900002,33.650002,49.220001,34.509998,156.399994,119.620003,62.099998,47.290001
"51",77.150002,116.309998,61.139999,89.599998,108.580002,21.969999,56.52,21.25,9.993421,55.330002,16.77,42.689999,22.290001,54.529999,4.96,37.860001,16.51,81.190002,56.150002,32.98,70.900002,44.119999,33.330002,54.110001,48.41,83.57,34.689999,136.869995,34.209999,101.209999,52.09,33.75,49.200001,34.799999,156.25,119,63.580002,47.150002
"52",76.900002,115.379997,61.580002,88.650002,107.059998,21.950001,56.490002,21.120001,10.177631,55.150002,16.76,43.48,23.76,54.279999,4.77,37.560001,16.379999,80.849998,56.240002,33.630001,71.690002,44.080002,33.66,53.919998,48.494999,83.800003,34.035,136.800003,34.5,102.800003,52.41,32.709999,49.369999,34.48,155.380005,119.379997,63.580002,47.75
"53",76.830002,114.75,61.279999,88.540001,106.68,21.73,57.02,21,10.138158,54.790001,16.440001,44.23,23.879999,54.48,5.12,37.310001,16.34,80.43,54.18,34.380001,73.800003,43.240002,33.139999,53.73,48.560001,83.93,34.32,135.369995,34.560001,102.510002,52.419998,33.34,49.450001,34.150002,154.929993,119.879997,63.720001,48
"54",77.68,116.120003,61.77,88.040001,105.900002,21.870001,57.16,21.43,10.414474,55.549999,17.25,44.669998,24.219999,54.849998,5.09,37.610001,16.57,80.68,52.450001,35.240002,74.260002,44.220001,33.209999,53.400002,49.375,83.959999,34.735001,135.869995,34.639999,103.220001,53.490002,32.82,49.470001,34.189999,154.770004,121.910004,63.900002,47.860001
"55",78,116.07,61.970001,87.620003,105.160004,22.02,56.459999,21.34,10.072369,55.450001,17.26,43.619999,24.010099,55.18,5.24,37.799999,16.17,79.970001,52.07,34.860001,74.5,43.959999,33.25,53.709999,48.985001,83.370003,34.305,135.399994,34.41,102.339996,53.73,32.970001,49.549999,33.709999,154.470001,121.400002,63.470001,48.580002
"56",77.720001,114.760002,62.130001,87.18,105.160004,22.08,56.560001,20.9,10.197369,54.82,17.16,42.540001,24.049999,55.07,5.21,37.57,16.030001,79.949997,53.759998,35.049999,74.300003,44.009998,33.080002,53.630001,48.759998,82.580002,34.145,135.520004,34,101.650002,53.669998,32.540001,49.07,33.419998,150.830002,119.949997,62.889999,47.790001
"57",78.199997,115.910004,62,86.739998,104.730003,21.93,56.509998,20.66,10.256579,54.84,17.09,42.259998,24.09,54.5,5.38,37.610001,16.110001,80.650002,53.07,34.869999,73.599998,44.099998,33.240002,53.830002,49.23,83.57,34.360001,134.899994,34,102.519997,53.560001,32.689999,48.919998,32.009998,152.520004,120.68,63.189999,47.939999
"58",77.209999,114.449997,60.889999,85.629997,103.550003,21.620001,56.400002,20.280001,10.013158,54.59,17.17,41.150002,23.9,53.650002,5.23,36.84,15.93,80.860001,54.310001,33.959999,73.360001,43.299999,33.52,52.200001,48.455002,82.589996,34.014999,134.889999,33.48,100.110001,53.060001,31.99,48.290001,32.119999,149.070007,119.889999,62.98,47.049999
"59",78.57,115.25,61.5,85.160004,103.949997,20.91,56.790001,20.43,10.157895,54.669998,16.889999,40.52,23.860001,53.669998,5.34,37.66,16.030001,80.339996,54.939999,34.880001,73.709999,43.400002,33.459999,52.07,48.715,82.879997,34.115002,135.389999,33.349998,100.660004,52.950001,31.809999,48.23,31.84,148.289993,119.379997,62.560001,45.82
"60",77.669998,112.559998,59.959999,84.260002,102.910004,20.030001,56.200001,20.26,9.927631,53.290001,16.709999,39.740002,23.540001,52.91,5.04,37.549999,15.72,79.440002,54.970001,33.799999,73.910004,42.939999,33.32,51.77,48.255001,82.07,33.805,133.690002,32.779999,99.529999,51.23,32.209999,47.509998,31.58,146.529999,117.389999,63.299999,45.23
"61",77.779999,113.07,60.240002,84.019997,103.540001,19.59,57.610001,20.389999,10.197369,53.700001,16.35,39.330002,23.309999,52.689999,5.05,37.779999,15.75,79.269997,56.009998,34.5,73.849998,43.84,33.380001,51.380001,47.669998,80.690002,33.575001,134,32.619999,98.32,52.330002,31.379999,47.68,31.780001,147.330002,120.080002,62.360001,45.73
"62",79.300003,116.099998,61.369999,84.220001,102.419998,19.719999,60.209999,20.85,10.447369,55.59,17.110001,39.689999,23.440001,53.09,5.1,38.43,16.17,80.279999,56.220001,34.32,74.410004,44.970001,34.299999,52.41,48.52,81.900002,34.345001,137.529999,33.130001,99.830002,54.080002,31.43,48.73,32.07,149.320007,122.959999,63.189999,46.799999
"63",79.18,114.82,61,83.870003,101.620003,19.41,60,20.799999,10.796053,55.34,16.68,38.959999,23.58,53.32,5.12,38.049999,16.200001,80.360001,55.740002,34.900002,74.099998,44.509998,34.09,51.799999,47.904999,81.900002,33.994999,136.169998,32.759998,99.209999,53.540001,31.16,48.84,31.809999,149.610001,123.879997,63.360001,46.450001
"64",80.489998,116.5,61.849998,84.760002,103.129997,19.66,60.41,21.030001,11,55.73,16.530001,39.450001,23.610001,54.400002,5.15,38.580002,16.49,80.230003,56.220001,35.16,74.199997,45.5,34.43,53.549999,48.220001,83.290001,34.330002,137.520004,33.060001,101.059998,53.689999,31.309999,49.27,32.16,151.119995,125.93,64.129997,46.709999
"65",81.029999,115.580002,61.610001,84.080002,103.169998,21.74,61.450001,21.059999,10.802631,55.91,16.07,39.619999,23.370001,54.470001,5.09,38.290001,16.389999,80.209999,56.240002,35.139999,74.330002,46.209999,34.009998,53.049999,48.27,82.620003,34.154999,136.960007,32.900002,99.889999,53.84,31.4,48.950001,32.189999,150,125.339996,64.099998,47.220001
"66",81.059998,116.080002,61.75,86.07,106.699997,22.52,61.849998,21.379999,10.697369,56.169998,15.85,39.650002,23.959999,55.07,5.08,38.5,16.459999,80.489998,57.389999,35.32,74.949997,45.740002,34.34,54.25,48.755001,82.529999,33.974998,140.080002,33.59,101.459999,53.720001,32.220001,49.540001,32.580002,149.029999,125.800003,64.610001,46.82
"67",80.599998,115.160004,61.200001,84.410004,104.75,22.85,61.549999,21.23,10.697369,55.509998,16.32,39.84,23.640499,54.73,4.99,38.650002,16.34,81.199997,58.669998,35.450001,75.610001,46.349998,33.919998,53.610001,49.16,81.519997,34.080002,140.100006,33.200001,101.690002,52.380001,31.9,49.299999,32.290001,149.190002,125.629997,65.07,45.18
"68",81.309998,117.489998,61.75,84.540001,107.029999,22.620001,62.099998,21.719999,10.776316,56.009998,16.49,38.970001,23.43,54.549999,4.95,38.869999,16.48,82.32,58.380001,35.68,75.639999,46.360001,34.360001,53.959999,50.990002,83.239998,34.735001,143.089996,33.23,102.400002,52.98,32.169998,49.560001,32.900002,151.910004,126.07,65.980003,44.939999
"69",81.230003,116.07,61.139999,85.43,105.919998,22.41,62.650002,21.52,10.703947,55.779999,16.57,38.509998,23.43,54.919998,5.08,38.59,16.57,81.989998,60.189999,35.860001,75.599998,45.439999,34.509998,54.490002,50.73,83.309998,34.740002,145.320007,33.279999,102.980003,52.48,32.98,49.639999,33,149.509995,128.679993,65.639999,47.029999
"70",82,116.150002,60.459999,84.519997,104.199997,22.08,62.57,21.15,10.894737,55.349998,16.549999,39.299999,23.42,54.610001,4.97,37.849998,16.559999,81.629997,59.23,34.950001,75.010002,44.919998,34.029999,53.459999,50.325001,83.050003,35.040001,144.520004,33.07,101.959999,51.939999,32.25,49.41,32.990002,151.009995,128.830002,65.330002,47.040001
"71",81.620003,113.68,59.610001,84.860001,105.669998,21.690001,61.27,20.51,10.736842,54.540001,16.09,38.759998,23.459999,53.860001,4.76,37.380001,16.18,79.870003,59.23,34.509998,74.690002,43.720001,33.91,52.759998,49.494999,81.32,34.77,143.809998,32.619999,100.339996,51.380001,32.5,48.73,32.310001,148.729996,127.330002,64.720001,45.759998
"72",80.440002,112.370003,59.540001,84.32,105.25,21.389999,62.419998,20.280001,10.578947,54.5,16.35,38.68,23.299999,53.400002,4.79,37.349998,16.01,79.139999,58.540001,34.630001,74.989998,43.18,33.549999,52.369999,49.665001,81.889999,34.509998,143.110001,32.82,100.139999,51.189999,32.59,48.419998,31.98,149.410004,135,63.259998,45.709999
"73",81.559998,113.860001,59.549999,83.580002,104.279999,21.299999,61.98,20.040001,10.802631,54.119999,16.52,38.790001,23.15,53.400002,4.72,37.310001,15.98,79.730003,58.650002,34.950001,75.309998,44.240002,33.459999,52.009998,49.939999,81.349998,34.794998,142.399994,32.75,100.339996,51,32.400002,48.560001,32.029999,151.389999,136.330002,63.650002,47.16
"74",82.139999,114.629997,60.959999,85.629997,106.900002,21.27,62.52,20.35,10.888158,54.77,14.09,39.119999,23.370001,54.009998,4.75,37.68,16.16,80.019997,60.459999,35.52,76.620003,44.580002,33.669998,52.950001,50.445,82.529999,35.235001,142.550003,32.970001,101.550003,51.639999,32.91,49.119999,31.709999,152.080002,139.779999,64.440002,47.389999
"75",82.07,113.610001,60.580002,85,104.980003,21.030001,62.299999,20.18,10.730263,54.400002,14.01,38.41,23.35,54.23,4.74,37.5,16.139999,80.32,60.209999,35.490002,78.25,44.299999,32.759998,53.07,50.165001,82.25,35.025002,139.889999,32.650002,100.599998,51.52,32.93,48.630001,32.07,149.690002,138.789993,64.910004,47.349998
"76",82.089996,113.129997,59.950001,84.459999,104.790001,20.879999,62.540001,20.26,10.763158,53.939999,13.6,38.380001,23.35,53.650002,4.73,36.740002,15.91,79.550003,59.360001,34.759998,78.160004,43.450001,32.709999,53.119999,49.775002,80.709999,34.474998,138.479996,32.889999,99.150002,51.619999,32.630001,48.919998,32.32,143.75,137.929993,65.449997,45.5
