"","AAL","AAP","ADDYY","AMZN","ARWR","C","COST","CVX","DLTR","EPD","F","FFIN","FTR","GOOG","HD","HMC","HOFT","HRB","HST","INO","JBLU","JNJ","JPM","JWN","KGJI","KSS","LUV","M","MGM","MSFT","NFLX","NKE","NSANY","NUS","ONCY","PCG","ROST","RRGB","S","SIG","T","TEVA","TGT","TJX","TM","UBSI","VZ","WFC","WM","WMT","WWE","XOM"
"max_cSum_incr_L7_2019","25.00","26.00","13.00","16.00"," 9.00"," 7.00"," 9.00"," 6.00"," 3.50","17.00","14.00"," 2.50","10.25","12.00","19.00"," 4.00","20.00","20.00"," 2.00","20.00","18.00","11.00"," 7.75","40.00","21.00"," 3.00","21.00","24.00"," 3.00"," 5.00"," 7.25","12.00","15.00"," 2.00","25.00"," 2.50"," 9.00","21.00","18.00"," 8.00"," 3.50","10.25","20.00"," 2.00"," 5.00","15.00","14.00","14.00"," 4.00"," 9.00","18.00","24.00"
"ROI_Low_High_2019","Low","Low","High","High","High","High","High","Low","Low","Low","High","High","Low","High","High","Low","Low","Low","Low","Low","High","Low","High","Low","High","Low","Low","Low","High","High","High","High","Low","Low","High","Low","High","High","Low","Low","High","Low","High","High","High","High","Low","Low","High","High","Low","Low"
"MedCountsDecreasing_2019","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts"
"MedCountsIncreasing_2019","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts"
"MedianDecrDayGroup_2019","11","12","21","10","19"," 6","25","18","26","15","32","21","23","20","16","13"," 3","12"," 8","14"," 5","10","13"," 3","15"," 6"," 2","16","28","14","13","12"," 2"," 2","11"," 8","19","17"," 5","18","19","13","15"," 2","27","19","18","27"," 3","14"," 8","16"
"MedianDecrDayCounts_2019","2","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","1","3","2","1","1","1","1","1","2","1","1","2","1","1","8","1","1","1","1","2","1","1","1","1","2","1","1","1"
"Q3DecrDayGroup_2019","13","22","15"," 7"," 2"," 8","14"," 8"," 7"," 6","11","10"," 9"," 7","28","27"," 9","18","11"," 9","12"," 2"," 2"," 8"," 4","12"," 3","10","11","23","20","35"," 4"," 1"," 9"," 4"," 7"," 9"," 8"," 5","10","23","20","14"," 5","32"," 2"," 5"," 8","23","16"," 2"
"Q3DecrDayCounts_2019"," 3"," 1"," 2"," 3"," 2"," 3"," 2"," 2"," 2"," 2"," 3"," 2"," 2"," 2"," 2"," 1"," 2"," 3"," 3"," 2"," 2"," 3"," 2"," 2"," 2"," 2"," 2"," 2"," 2"," 1"," 2"," 1"," 2"," 1"," 2"," 3"," 3"," 2","10"," 2"," 3"," 2"," 1"," 2"," 2"," 1"," 2"," 2"," 2"," 1"," 1"," 2"
"MaxDecrDayGroup_2019"," 1"," 1"," 1"," 1"," 1","15"," 1"," 1"," 1"," 1"," 1"," 1"," 3"," 1"," 1"," 1"," 1"," 1"," 1"," 2"," 1"," 1"," 7"," 1"," 1"," 6"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 2"," 1"," 3"," 2"," 2"," 5"," 1"," 3"," 1"," 2"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"
"MaxDecrDayCounts_2019"," 6"," 7"," 6"," 7"," 6"," 4"," 8"," 7"," 4","10"," 9"," 8"," 3"," 7"," 4"," 5"," 6","10"," 8"," 8"," 8"," 4"," 3"," 6","13"," 3"," 4"," 6"," 7"," 8"," 5"," 7"," 7"," 1"," 7"," 5"," 7"," 5"," 8","14"," 4"," 6"," 3"," 5"," 5","10","12","11"," 6"," 4"," 3"," 5"
"MedianIncrDayGroup_2019"," 5"," 4","13","15"," 8","16","11"," 9"," 5"," 3","14"," 4"," 9","12"," 3","14"," 3","20","19","11","18"," 7","13"," 5","21","12","21"," 2","14"," 3"," 2"," 7","22"," 1"," 3"," 4"," 4","15"," 8"," 7"," 9","19","19"," 3"," 2","14"," 5","16","15"," 2","11"," 2"
"MedianIncrDayCounts_2019"," 2"," 2"," 1"," 1"," 2"," 1"," 1"," 2"," 2"," 2"," 1"," 3"," 2"," 2"," 2"," 1"," 2"," 1"," 1"," 1"," 1"," 2"," 1"," 2"," 1"," 2"," 1"," 2"," 2"," 2"," 2"," 2"," 1"," 1"," 2"," 2"," 2"," 1","10"," 2"," 2"," 1"," 1"," 2"," 2"," 1"," 2"," 1"," 1"," 2"," 1"," 2"
"Q3IncrDayGroup_2019"," 9"," 2"," 7","11"," 7"," 6","13","11"," 8"," 5"," 8"," 7"," 1"," 5","13"," 1"," 9"," 6"," 7","20","17"," 2","16"," 7"," 8"," 6"," 5"," 8"," 2"," 5"," 7"," 8"," 7"," 2"," 8"," 7"," 3"," 2"," 5","12"," 5"," 2"," 3"," 2"," 5"," 8"," 8"," 8"," 2","10","18"," 5"
"Q3IncrDayCounts_2019","2","3","4","2","3","2","4","3","2","4","3","4","3","4","2","2","3","2","3","1","3","3","3","2","2","3","2","4","3","2","2","4","2","1","2","2","5","2","8","4","4","2","2","3","2","2","2","2","3","2","1","3"
"MaxIncrDayGroup_2019"," 2"," 0"," 0"," 0"," 1"," 1"," 0"," 2"," 0"," 1"," 1"," 0"," 2"," 0"," 0"," 7"," 1"," 1"," 3"," 1"," 1"," 0"," 1"," 1"," 1","12"," 1"," 1"," 1"," 2"," 0"," 0"," 1"," 1"," 1"," 0"," 0"," 1"," 8"," 3"," 1"," 0"," 1"," 0"," 1"," 1"," 2"," 3"," 1"," 0"," 1"," 0"
"MaxIncrDayCounts_2019","  6","106","147","117","  5","  6","135","  5","129","  7","  7","135","  4","142","126","  3","  8","  8","  4"," 15"," 11","137","  5","  8"," 11","  2","  4","  5","  7","  8","119","148","  5","  1","  6","103","130","  5"," 10","  6","  7"," 95","  7","137","  4","  7","  5","  6"," 11","141","  5","117"
"medianStockValue_2018","  41.330"," 138.300"," 114.260","1624.890","  12.420","  69.890"," 207.060"," 119.920","  89.890","  27.660","  10.610","  26.875","   6.700","1103.980"," 188.000","  30.650","  38.300","  26.300","  20.100","   4.650","  19.170"," 131.550"," 111.110","  51.310","   1.250","  68.020","  55.820","  32.870","  30.780"," 101.160"," 321.300","  72.760","  19.420","  73.090","   4.845","  43.490","  84.480","  49.100","   5.650","  54.600","  32.600","  21.270","  76.140","  46.460"," 128.570","  36.160","  51.720","  54.750","  87.210","  91.520","  66.460","  80.290"
"avgStockValue_2018","  42.801952"," 139.247569"," 114.792948","1641.726176","  11.430757","  69.460518"," 208.814383"," 120.231514","  92.227809","  27.415498","  10.407410","  27.080100","   6.405100","1113.225134"," 188.768088","  31.376653","  38.383825","  26.228406","  19.964701","   4.703386","  19.207849"," 133.025458"," 110.723347","  53.263626","   1.277888","  69.026852","  56.033466","  32.715817","  30.598685"," 101.033984"," 319.290319","  72.938805","  19.367849","  73.876414","   4.741693","  41.523984","  85.821195","  47.099442","   5.714223","  51.382948","  33.305179","  20.917610","  76.644263","  46.379462"," 127.655179","  35.915976","  52.083825","  55.283904","  86.756852","  92.369840","  61.064701","  79.955697"
"MedianGrtrThanAvg_2018","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","1","1","0","1","0","1","1","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1"
"startValue_2018","  52.99"," 106.09"," 100.74","1189.01","   3.72","  74.36"," 188.32"," 127.58"," 108.69","  26.88","  12.66","  22.42","   7.27","1065.00"," 188.03","  34.48","  42.25","  26.76","  19.94","   4.68","  22.38"," 139.23"," 107.95","  49.12","   2.02","  56.35","  66.29","  26.31","  33.51","  85.95"," 201.07","  63.49","  20.04","  68.56","   5.32","  44.49","  80.50","  54.60","   5.93","  55.29","  38.54","  19.11","  67.63","  38.35"," 128.37","  34.85","  53.53","  61.09","  86.10","  98.59","  31.41","  85.03"
"finalValue_2018","  32.11"," 157.46"," 104.34","1501.97","  12.42","  52.06"," 203.71"," 108.79","  90.32","  24.59","   7.65","  28.84","   2.38","1035.61"," 171.82","  26.45","  26.34","  25.37","  16.67","   4.00","  16.06"," 129.05","  97.62","  46.61","   0.79","  66.34","  46.48","  29.78","  24.26"," 101.57"," 267.66","  74.14","  15.94","  61.33","   1.81","  23.75","  83.20","  26.72","   5.82","  31.77","  28.54","  15.42","  66.09","  44.74"," 116.08","  31.11","  56.22","  46.08","  88.99","  93.15","  74.72","  68.19"
"stock_ROI_2018","0.6059634","1.4800000","1.0400000","1.2600000","3.3387097","0.7001076","1.0800000","0.8527199","0.8300000","0.9148065","0.6042654","1.2900000","0.3273728","0.9700000","0.9100000","0.7671114","0.6234320","0.9480568","0.8360080","0.8547009","0.7176050","0.9300000","0.9043075","0.9489007","0.3910891","1.1772848","0.7011616","1.1318890","0.7239630","1.1817336","1.3300000","1.1700000","0.7954092","0.8945449","0.3402256","0.5300000","1.0300000","0.4893773","0.9814503","0.5746066","0.7405293","0.8100000","0.9772290","1.1700000","0.9042611","0.8926829","1.0502522","0.7542969","1.0335656","0.9400000","2.3788602","0.8000000"
"medn_cSum_decr_L7_2018"," 3.00"," 3.00"," 5.00"," 4.00"," 6.00"," 4.00"," 6.00","26.00"," 7.00"," 4.00"," 3.00"," 7.25","12.00"," 6.00"," 3.00","12.00"," 4.00"," 5.00"," 8.50"," 6.50"," 4.00"," 4.50","20.00"," 4.00"," 2.00","18.00"," 4.00"," 6.00"," 8.00","16.00","20.00"," 7.00"," 7.00","16.00"," 8.50","17.00"," 6.00"," 2.00"," 6.00"," 2.00"," 7.00","12.00"," 4.00"," 8.50","16.00"," 7.00"," 4.00"," 3.00","12.00"," 6.00"," 6.00"," 6.00"
"Q3_cSum_decr_L7_2018","10.50","14.50"," 8.50"," 8.00","11.00","26.00"," 7.00"," 8.50","12.00"," 5.75"," 7.25","12.00"," 4.00"," 8.50","10.00","21.00"," 8.50"," 8.00","16.00"," 9.00"," 9.00"," 7.25"," 4.00"," 9.00"," 7.00"," 6.00"," 8.00","12.00","20.00"," 6.00"," 3.00"," 8.75"," 2.00"," 7.00"," 4.00"," 8.00"," 7.00"," 5.00"," 2.00","18.00","12.00"," 4.00"," 8.50","16.00"," 6.00"," 2.00"," 9.75"," 7.25","21.00"," 7.00","14.25","12.00"
"max_cSum_decr_L7_2018","14.00","29.00","18.00","20.00","17.00"," 8.50","12.00"," 4.00"," 4.00","18.00","12.00"," 6.00"," 8.50","20.00","19.00"," 6.00","16.00","39.00"," 6.00","17.00","17.00","16.00"," 8.00","14.00","16.00"," 2.00","15.00","21.00"," 4.00"," 7.00"," 7.25","14.00","18.00"," 2.00","26.00"," 7.00","12.00","17.00","16.00"," 6.00"," 4.00"," 8.50","16.00"," 6.00"," 7.00","18.00","22.00","12.00"," 6.00","12.00","54.00","21.00"
"medn_cSum_incr_L7_2018"," 6.00"," 3.00"," 2.00"," 4.00"," 4.00"," 4.00"," 4.00","26.00"," 8.50"," 3.50"," 6.00","11.25","16.00"," 5.00"," 6.00","12.00"," 6.00"," 4.00"," 7.00"," 6.00"," 4.00"," 3.50","20.00"," 5.00"," 2.00","16.00"," 2.00"," 6.00"," 8.00","12.00","12.00"," 3.50"," 6.00","18.00"," 8.50","17.00"," 4.00"," 2.00"," 7.00"," 2.00"," 8.50","16.00"," 6.00"," 7.00","12.00"," 6.00"," 3.00"," 6.00","12.00"," 4.00"," 4.00"," 6.00"
"Q3_cSum_incr_L7_2018","10.50"," 5.50"," 9.50"," 8.00"," 8.00","26.00"," 8.50"," 8.50","16.00"," 9.75","11.25","20.00"," 6.00"," 8.00"," 9.50","21.00"," 7.00"," 7.00","12.00"," 8.00"," 7.00"," 7.00"," 4.00","11.00","10.00"," 7.00"," 8.00","12.00","20.00"," 4.00"," 6.00"," 7.75"," 2.00"," 6.00"," 4.00"," 8.00"," 8.50"," 8.25"," 2.00","16.00","16.00"," 6.00"," 7.00","12.00"," 4.00"," 2.00"," 6.75","11.25","21.00"," 8.50"," 8.50","12.00"
"max_cSum_incr_L7_2018","18.00","16.00","19.00","20.00","12.00"," 8.50","16.00"," 4.00"," 6.00","18.00","20.00"," 3.00"," 7.00","13.00","28.00"," 6.00","12.00","14.00"," 4.00","28.00","18.00","18.00"," 8.00","19.00","27.00"," 2.00","19.00","21.00"," 4.00"," 8.50","11.25","15.00","16.00"," 2.00","26.00"," 7.00","16.00","19.00","18.00"," 7.00"," 6.00"," 7.00","12.00"," 4.00"," 8.50","16.00","19.00","20.00"," 6.00","16.00","16.00","21.00"
"ROI_Low_High_2018","Low","High","High","High","High","Low","High","Low","Low","High","Low","High","Low","High","High","Low","Low","High","Low","Low","Low","High","High","High","Low","High","Low","High","Low","High","High","High","Low","Low","Low","Low","High","Low","High","Low","Low","Low","High","High","Low","Low","High","Low","High","High","High","Low"
"MedCountsDecreasing_2018","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts"
"MedCountsIncreasing_2018","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts"
"MedianDecrDayGroup_2018"," 7","23","18","15"," 6"," 9","15"," 6"," 1","18","12","16"," 9"," 3","19","14"," 7","39","15","15","14","12"," 3"," 7"," 8","10"," 4","12","12","18","10","12"," 4"," 1"," 1","16","29","13","18","10","11","25","10","11","18","16","16"," 6","13","20","17","12"
"MedianDecrDayCounts_2018","2","1","1","1","2","1","1","2","2","1","1","1","2","2","1","1","2","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","2","1","2","1","1","1","9","1","1","1","1","1","1","1","1","3","1","1","1","1"
"Q3DecrDayGroup_2018","11"," 8","11","24","14","12","10"," 7"," 7"," 4"," 7"," 2"," 2"," 6"," 7"," 5","16"," 5","11"," 2"," 9","16"," 6","11"," 2","11"," 8","20"," 7","13","20"," 2"," 9"," 1"," 5"," 1","10"," 2"," 4","32"," 3"," 7","19","32"," 3"," 6"," 3"," 7","15"," 7","54"," 3"
"Q3DecrDayCounts_2018"," 2"," 2"," 2"," 1"," 2"," 1"," 2"," 2"," 2"," 2"," 2"," 2"," 3"," 3"," 3"," 4"," 2"," 2"," 2"," 2"," 2"," 2"," 2"," 3"," 3"," 2"," 2"," 1"," 2"," 2"," 1"," 2"," 2"," 1"," 2"," 3"," 2"," 2","11"," 2"," 2"," 2"," 1"," 1"," 2"," 2"," 2"," 4"," 2"," 2"," 1"," 2"
"MaxDecrDayGroup_2018"," 1"," 2"," 1"," 1"," 7"," 1"," 1"," 1"," 3"," 1"," 2"," 1"," 1"," 2"," 1"," 1"," 1"," 1"," 4"," 9"," 1"," 1"," 1"," 9"," 1","10"," 1"," 1"," 1"," 1"," 1"," 1"," 2"," 1"," 2"," 2"," 1"," 1","18"," 2"," 7"," 1"," 1"," 1"," 1"," 1"," 1"," 2"," 1"," 1"," 1"," 1"
"MaxDecrDayCounts_2018"," 5"," 4"," 6"," 5"," 3"," 8"," 9","11"," 5"," 7"," 5"," 7"," 6"," 4"," 7"," 6","12"," 8"," 4"," 4"," 6"," 6","11"," 3","11"," 2"," 6"," 5","10"," 5"," 4"," 4"," 4"," 1"," 5"," 5"," 8","13"," 9"," 6"," 7"," 5"," 7"," 7","11"," 8"," 6"," 6"," 4"," 8"," 5"," 6"
"MedianIncrDayGroup_2018","11","14","19"," 5"," 2","16"," 8","14","18","14","20"," 5"," 8"," 5","13","15","16"," 4","18","28","18"," 3","11","15","23","11","15","21","12","16"," 5","15","14"," 1","17","10","11","12"," 4","26"," 3"," 2","12"," 2"," 8","35","19","17","15","18","10","16"
"MedianIncrDayCounts_2018"," 1"," 1"," 1"," 2"," 2"," 1"," 2"," 1"," 1"," 1"," 1"," 2"," 2"," 2"," 1"," 1"," 1"," 2"," 1"," 1"," 1"," 2"," 1"," 1"," 1"," 2"," 1"," 1"," 1"," 1"," 2"," 1"," 1"," 1"," 1"," 2"," 2"," 1","11"," 1"," 2"," 2"," 1"," 2"," 2"," 1"," 1"," 1"," 1"," 1"," 1"," 1"
"Q3IncrDayGroup_2018","10"," 3","11","14"," 3"," 6"," 4"," 6","11","16"," 9"," 2"," 9"," 8"," 9"," 7","12"," 8"," 3"," 6"," 2"," 2"," 6","19","10","10"," 7"," 3","16"," 8","16"," 9","24"," 1","12"," 2"," 3"," 3","18"," 2"," 8"," 7"," 9"," 8","11"," 6"," 6"," 6"," 4"," 5"," 4"," 2"
"Q3IncrDayCounts_2018","2","3","3","3","3","2","4","2","3","1","3","3","2","2","3","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","3","3","1","1","2","3","8","2","9","3","2","2","2","2","4","2","2","2","2","2","2","3"
"MaxIncrDayGroup_2018"," 1"," 0"," 0"," 0"," 1"," 7"," 0"," 1"," 0"," 1"," 1"," 0"," 1"," 0"," 0"," 1"," 1"," 1"," 1"," 3"," 7"," 0"," 1"," 3"," 1","11"," 1"," 6"," 1"," 1"," 0"," 0"," 1"," 1"," 2"," 0"," 0"," 1"," 4"," 1"," 1"," 0"," 1"," 0"," 1"," 2"," 1"," 3"," 1"," 0"," 1"," 0"
"MaxIncrDayCounts_2018","  4","146","103","135","  6","  3","127","  8","110","  8","  7","122","  8","116","101","  7","  7","  6","  6","  4","  4","109","  6","  5"," 10","  2","  7","  3","  7","  5","124","117","  4","  1","  3","109","133","  9"," 11","  4","  8"," 98","  5","131","  6","  6","  7","  4","  6","110","  6","107"
"medianStockValue_2017"," 47.390","116.050","100.330","967.990","  1.970"," 66.060","166.280","110.460"," 78.540"," 26.840"," 11.740"," 21.375"," 17.050","929.570","153.500"," 29.850"," 42.150"," 25.870"," 18.380","  6.290"," 20.960","131.550"," 91.150"," 45.350","  1.710"," 40.460"," 56.110"," 23.520"," 31.220"," 71.150","162.430"," 55.120"," 19.710"," 59.250","  4.180"," 66.360"," 64.360"," 58.000","  8.230"," 64.880"," 38.500"," 30.700"," 57.300"," 36.955","113.280"," 38.250"," 48.410"," 54.720"," 73.990"," 78.150"," 21.290"," 81.930"
"avgStockValue_2017"," 47.490717","122.574861","100.018526","968.167012","  2.426375"," 65.699522","167.407450","111.457570"," 82.038844"," 26.690757"," 11.792590"," 21.273008"," 22.936494","921.780837","155.342749"," 29.909163"," 41.018048"," 25.917131"," 18.603864","  6.281753"," 20.943705","129.760518"," 92.009482"," 44.917849","  1.686096"," 41.546215"," 56.735498"," 25.088406"," 30.770558"," 71.984024","165.374263"," 55.706016"," 19.675578"," 58.667171","  4.229203"," 63.911992"," 64.168207"," 58.027131","  7.898367"," 64.647769"," 38.596374"," 25.622072"," 58.296295"," 37.022450","114.916414"," 38.728685"," 48.236733"," 54.979920"," 75.406852"," 78.962391"," 22.442470"," 81.861594"
"MedianGrtrThanAvg_2017","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","1","1","1","0","1","1","0","0","0","1","0","0","0","1","1","0","1","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","1"
"startValue_2017"," 46.30","170.60"," 77.55","753.67","  1.68"," 60.59","159.73","117.85"," 77.45"," 26.91"," 12.59"," 22.60"," 53.70","786.14","134.31"," 29.61"," 36.80"," 22.91"," 19.13","  7.07"," 22.39","115.84"," 87.23"," 47.62","  1.26"," 49.78"," 49.98"," 35.23"," 29.48"," 62.58","127.49"," 51.98"," 20.25"," 48.77","  2.09"," 60.37"," 65.61"," 54.55","  8.56"," 94.94"," 43.02"," 37.48"," 72.75"," 37.72","118.55"," 46.10"," 54.58"," 56.00"," 70.52"," 68.66"," 18.24"," 90.89"
"finalValue_2017","  52.030","  99.690","  99.820","1169.470","   3.680","  74.410"," 186.120"," 125.190"," 107.310","  26.510","  12.490","  22.520","   6.760","1046.400"," 189.530","  34.080","  42.450","  26.220","  19.850","   4.130","  22.340"," 139.720"," 106.940","  47.380","   2.020","  54.230","  65.450","  25.190","  33.390","  85.540"," 191.960","  62.550","  19.900","  68.230","   5.415","  44.830","  80.250","  56.400","   5.890","  56.550","  38.880","  18.950","  65.250","  38.230"," 127.170","  34.750","  52.930","  60.670","  86.300","  98.750","  30.580","  83.640"
"stock_ROI_2017","1.1237581","0.5800000","1.2900000","1.5500000","2.1904762","1.2280904","1.1700000","1.0622826","1.3900000","0.9851356","0.9920572","1.0000000","0.1258845","1.3300000","1.4100000","1.1509625","1.1535326","1.1444784","1.0376372","0.5841584","0.9977669","1.2100000","1.2259544","0.9949601","1.6031746","1.0893933","1.3095238","0.7150156","1.1326323","1.3668904","1.5100000","1.2000000","0.9827160","1.3990158","2.5909091","0.7400000","1.2200000","1.0339138","0.6880841","0.5956394","0.9037657","0.5100000","0.8969072","1.0100000","1.0727119","0.7537961","0.9697691","1.0833929","1.2237663","1.4400000","1.6765351","0.9200000"
"medn_cSum_decr_L7_2017"," 5.00"," 5.00"," 4.50"," 3.00"," 3.00"," 4.00"," 3.00","22.00"," 9.25"," 7.00"," 2.00"," 6.75","35.00"," 8.50"," 3.00"," 6.50"," 9.00"," 5.00","10.25"," 2.00"," 3.00"," 7.00","24.00"," 4.00"," 3.00","14.00"," 8.50"," 3.00"," 6.25","24.00","24.00"," 7.00"," 7.25","34.00"," 7.00","12.00"," 3.00"," 7.00"," 7.25"," 4.00"," 9.25","35.00"," 9.00","10.25","24.00"," 7.25"," 5.00"," 2.00"," 6.50"," 3.00"," 4.00"," 3.00"
"Q3_cSum_decr_L7_2017","12.00"," 7.00","10.50"," 6.25"," 7.00","22.00"," 9.25"," 7.00","35.00"," 8.00"," 6.75","33.00"," 9.00","12.00","10.00","19.00","10.25","10.25","24.00"," 7.00"," 9.00"," 9.50"," 3.00"," 7.00"," 9.25"," 7.25","19.00"," 6.50","24.00"," 3.00"," 2.00","11.00"," 4.00"," 7.25"," 4.00"," 8.25"," 9.25","11.00"," 4.00","14.00","35.00"," 9.00","10.25","24.00"," 3.00"," 4.00"," 9.00"," 6.75","19.00"," 9.25","11.00"," 6.50"
"max_cSum_decr_L7_2017","30.00"," 9.00","29.00","24.00","24.00"," 7.00","35.00"," 4.00"," 9.00","21.00","33.00"," 2.00","10.25","22.00","22.00"," 3.00","24.00","15.00"," 3.00","16.00","15.00","33.00"," 6.25","19.00","18.00"," 4.00","32.00","19.00"," 3.00"," 9.25"," 6.75","31.00","14.00"," 4.00","22.00"," 3.00","35.00","17.00","34.00"," 7.25"," 9.00","10.25","24.00"," 3.00"," 9.25","14.00","22.00","33.00"," 3.00","35.00","20.00","19.00"
"medn_cSum_incr_L7_2017"," 5.00"," 5.00"," 8.00"," 3.00"," 3.00"," 4.00"," 9.00","22.00","10.25"," 5.50"," 2.00"," 7.50","24.00"," 5.00"," 2.50"," 6.50"," 3.00"," 2.50"," 9.25"," 3.00"," 3.00"," 7.00","24.00"," 2.00"," 3.00","34.00"," 2.00"," 3.00"," 6.25","35.00","33.00"," 5.00"," 7.25","14.00"," 7.00","12.00"," 9.00"," 2.00"," 7.25"," 4.00","10.25","24.00"," 3.00"," 9.25","35.00"," 7.25"," 7.00"," 2.00"," 6.50"," 9.00"," 2.00"," 3.00"
"Q3_cSum_incr_L7_2017","11.25","13.00"," 9.75"," 6.25"," 9.25","22.00","10.25"," 7.00","24.00","11.25"," 7.50","24.00"," 3.00"," 6.50"," 5.50","19.00"," 9.25"," 8.25","35.00"," 7.00"," 7.00","10.25"," 3.00"," 7.00"," 4.75"," 7.25"," 7.00"," 6.50","24.00"," 9.00"," 2.00"," 7.00"," 4.00"," 7.25"," 4.00"," 8.25","10.25"," 8.25"," 4.00","34.00","24.00"," 3.00"," 9.25","35.00"," 9.00"," 4.00","13.00"," 7.50","19.00","10.25"," 6.00"," 6.50"
