"","stockName","stockInfo_Jan2007Feb2020","businessType_Jan2007Feb2020","startValue_Jan2007Feb2020","finalValue_Jan2007Feb2020","stock_ROI_Jan2007Feb2020","avgStockValue_Jan2007Feb2020","medianStockValue_Jan2007Feb2020","MedianGrtrThanAvg_Jan2007Feb2020","medn_cSum_decr_L7_Jan2007Feb2020","Q3_cSum_decr_L7_Jan2007Feb2020","max_cSum_decr_L7_Jan2007Feb2020","medn_cSum_incr_L7_Jan2007Feb2020","Q3_cSum_incr_L7_Jan2007Feb2020","max_cSum_incr_L7_Jan2007Feb2020","ROI_Low_High_Jan2007Feb2020","MedCountsDecreasing_Jan2007Feb2020","MedCountsIncreasing_Jan2007Feb2020","MedianDecrDayGroup_Jan2007Feb2020","MedianDecrDayCounts_Jan2007Feb2020","Q3DecrDayGroup_Jan2007Feb2020","Q3DecrDayCounts_Jan2007Feb2020","MaxDecrDayGroup_Jan2007Feb2020","MaxDecrDayCounts_Jan2007Feb2020","MedianIncrDayGroup_Jan2007Feb2020","MedianIncrDayCounts_Jan2007Feb2020","Q3IncrDayGroup_Jan2007Feb2020","Q3IncrDayCounts_Jan2007Feb2020","MaxIncrDayGroup_Jan2007Feb2020","MaxIncrDayCounts_Jan2007Feb2020","medianStockValue_2019","avgStockValue_2019","MedianGrtrThanAvg_2019","startValue_2019","finalValue_2019","stock_ROI_2019","medn_cSum_decr_L7_2019","Q3_cSum_decr_L7_2019","max_cSum_decr_L7_2019","medn_cSum_incr_L7_2019","Q3_cSum_incr_L7_2019","max_cSum_incr_L7_2019","ROI_Low_High_2019","MedCountsDecreasing_2019","MedCountsIncreasing_2019","MedianDecrDayGroup_2019","MedianDecrDayCounts_2019","Q3DecrDayGroup_2019","Q3DecrDayCounts_2019","MaxDecrDayGroup_2019","MaxDecrDayCounts_2019","MedianIncrDayGroup_2019","MedianIncrDayCounts_2019","Q3IncrDayGroup_2019","Q3IncrDayCounts_2019","MaxIncrDayGroup_2019","MaxIncrDayCounts_2019","medianStockValue_2018","avgStockValue_2018","MedianGrtrThanAvg_2018","startValue_2018","finalValue_2018","stock_ROI_2018","medn_cSum_decr_L7_2018","Q3_cSum_decr_L7_2018","max_cSum_decr_L7_2018","medn_cSum_incr_L7_2018","Q3_cSum_incr_L7_2018","max_cSum_incr_L7_2018","ROI_Low_High_2018","MedCountsDecreasing_2018","MedCountsIncreasing_2018","MedianDecrDayGroup_2018","MedianDecrDayCounts_2018","Q3DecrDayGroup_2018","Q3DecrDayCounts_2018","MaxDecrDayGroup_2018","MaxDecrDayCounts_2018","MedianIncrDayGroup_2018","MedianIncrDayCounts_2018","Q3IncrDayGroup_2018","Q3IncrDayCounts_2018","MaxIncrDayGroup_2018","MaxIncrDayCounts_2018","medianStockValue_2017","avgStockValue_2017","MedianGrtrThanAvg_2017","startValue_2017","finalValue_2017","stock_ROI_2017","medn_cSum_decr_L7_2017","Q3_cSum_decr_L7_2017","max_cSum_decr_L7_2017","medn_cSum_incr_L7_2017","Q3_cSum_incr_L7_2017","max_cSum_incr_L7_2017","ROI_Low_High_2017","MedCountsDecreasing_2017","MedCountsIncreasing_2017","MedianDecrDayGroup_2017","MedianDecrDayCounts_2017","Q3DecrDayGroup_2017","Q3DecrDayCounts_2017","MaxDecrDayGroup_2017","MaxDecrDayCounts_2017","MedianIncrDayGroup_2017","MedianIncrDayCounts_2017","Q3IncrDayGroup_2017","Q3IncrDayCounts_2017","MaxIncrDayGroup_2017","MaxIncrDayCounts_2017","medianStockValue_2016","avgStockValue_2016","MedianGrtrThanAvg_2016","startValue_2016","finalValue_2016","stock_ROI_2016","medn_cSum_decr_L7_2016","Q3_cSum_decr_L7_2016","max_cSum_decr_L7_2016","medn_cSum_incr_L7_2016","Q3_cSum_incr_L7_2016","max_cSum_incr_L7_2016","ROI_Low_High_2016","MedCountsDecreasing_2016","MedCountsIncreasing_2016","MedianDecrDayGroup_2016","MedianDecrDayCounts_2016","Q3DecrDayGroup_2016","Q3DecrDayCounts_2016","MaxDecrDayGroup_2016","MaxDecrDayCounts_2016","MedianIncrDayGroup_2016","MedianIncrDayCounts_2016","Q3IncrDayGroup_2016","Q3IncrDayCounts_2016","MaxIncrDayGroup_2016","MaxIncrDayCounts_2016","medianStockValue_2015","avgStockValue_2015","MedianGrtrThanAvg_2015","startValue_2015","finalValue_2015","stock_ROI_2015","medn_cSum_decr_L7_2015","Q3_cSum_decr_L7_2015","max_cSum_decr_L7_2015","medn_cSum_incr_L7_2015","Q3_cSum_incr_L7_2015","max_cSum_incr_L7_2015","ROI_Low_High_2015","MedCountsDecreasing_2015","MedCountsIncreasing_2015","MedianDecrDayGroup_2015","MedianDecrDayCounts_2015","Q3DecrDayGroup_2015","Q3DecrDayCounts_2015","MaxDecrDayGroup_2015","MaxDecrDayCounts_2015","MedianIncrDayGroup_2015","MedianIncrDayCounts_2015","Q3IncrDayGroup_2015","Q3IncrDayCounts_2015","MaxIncrDayGroup_2015","MaxIncrDayCounts_2015","medianStockValue_2014","avgStockValue_2014","MedianGrtrThanAvg_2014","startValue_2014","finalValue_2014","stock_ROI_2014","medn_cSum_decr_L7_2014","Q3_cSum_decr_L7_2014","max_cSum_decr_L7_2014","medn_cSum_incr_L7_2014","Q3_cSum_incr_L7_2014","max_cSum_incr_L7_2014","ROI_Low_High_2014","MedCountsDecreasing_2014","MedCountsIncreasing_2014","MedianDecrDayGroup_2014","MedianDecrDayCounts_2014","Q3DecrDayGroup_2014","Q3DecrDayCounts_2014","MaxDecrDayGroup_2014","MaxDecrDayCounts_2014","MedianIncrDayGroup_2014","MedianIncrDayCounts_2014","Q3IncrDayGroup_2014","Q3IncrDayCounts_2014","MaxIncrDayGroup_2014","MaxIncrDayCounts_2014","medianStockValue_2013","avgStockValue_2013","MedianGrtrThanAvg_2013","startValue_2013","finalValue_2013","stock_ROI_2013","medn_cSum_decr_L7_2013","Q3_cSum_decr_L7_2013","max_cSum_decr_L7_2013","medn_cSum_incr_L7_2013","Q3_cSum_incr_L7_2013","max_cSum_incr_L7_2013","ROI_Low_High_2013","MedCountsDecreasing_2013","MedCountsIncreasing_2013","MedianDecrDayGroup_2013","MedianDecrDayCounts_2013","Q3DecrDayGroup_2013","Q3DecrDayCounts_2013","MaxDecrDayGroup_2013","MaxDecrDayCounts_2013","MedianIncrDayGroup_2013","MedianIncrDayCounts_2013","Q3IncrDayGroup_2013","Q3IncrDayCounts_2013","MaxIncrDayGroup_2013","MaxIncrDayCounts_2013","medianStockValue_2012","avgStockValue_2012","MedianGrtrThanAvg_2012","startValue_2012","finalValue_2012","stock_ROI_2012","medn_cSum_decr_L7_2012","Q3_cSum_decr_L7_2012","max_cSum_decr_L7_2012","medn_cSum_incr_L7_2012","Q3_cSum_incr_L7_2012","max_cSum_incr_L7_2012","ROI_Low_High_2012","MedCountsDecreasing_2012","MedCountsIncreasing_2012","MedianDecrDayGroup_2012","MedianDecrDayCounts_2012","Q3DecrDayGroup_2012","Q3DecrDayCounts_2012","MaxDecrDayGroup_2012","MaxDecrDayCounts_2012","MedianIncrDayGroup_2012","MedianIncrDayCounts_2012","Q3IncrDayGroup_2012","Q3IncrDayCounts_2012","MaxIncrDayGroup_2012","MaxIncrDayCounts_2012","medianStockValue_2011","avgStockValue_2011","MedianGrtrThanAvg_2011","startValue_2011","finalValue_2011","stock_ROI_2011","medn_cSum_decr_L7_2011","Q3_cSum_decr_L7_2011","max_cSum_decr_L7_2011","medn_cSum_incr_L7_2011","Q3_cSum_incr_L7_2011","max_cSum_incr_L7_2011","ROI_Low_High_2011","MedCountsDecreasing_2011","MedCountsIncreasing_2011","MedianDecrDayGroup_2011","MedianDecrDayCounts_2011","Q3DecrDayGroup_2011","Q3DecrDayCounts_2011","MaxDecrDayGroup_2011","MaxDecrDayCounts_2011","MedianIncrDayGroup_2011","MedianIncrDayCounts_2011","Q3IncrDayGroup_2011","Q3IncrDayCounts_2011","MaxIncrDayGroup_2011","MaxIncrDayCounts_2011","medianStockValue_2010","avgStockValue_2010","MedianGrtrThanAvg_2010","startValue_2010","finalValue_2010","stock_ROI_2010","medn_cSum_decr_L7_2010","Q3_cSum_decr_L7_2010","max_cSum_decr_L7_2010","medn_cSum_incr_L7_2010","Q3_cSum_incr_L7_2010","max_cSum_incr_L7_2010","ROI_Low_High_2010","MedCountsDecreasing_2010","MedCountsIncreasing_2010","MedianDecrDayGroup_2010","MedianDecrDayCounts_2010","Q3DecrDayGroup_2010","Q3DecrDayCounts_2010","MaxDecrDayGroup_2010","MaxDecrDayCounts_2010","MedianIncrDayGroup_2010","MedianIncrDayCounts_2010","Q3IncrDayGroup_2010","Q3IncrDayCounts_2010","MaxIncrDayGroup_2010","MaxIncrDayCounts_2010","medianStockValue_2009","avgStockValue_2009","MedianGrtrThanAvg_2009","startValue_2009","finalValue_2009","stock_ROI_2009","medn_cSum_decr_L7_2009","Q3_cSum_decr_L7_2009","max_cSum_decr_L7_2009","medn_cSum_incr_L7_2009","Q3_cSum_incr_L7_2009","max_cSum_incr_L7_2009","ROI_Low_High_2009","MedCountsDecreasing_2009","MedCountsIncreasing_2009","MedianDecrDayGroup_2009","MedianDecrDayCounts_2009","Q3DecrDayGroup_2009","Q3DecrDayCounts_2009","MaxDecrDayGroup_2009","MaxDecrDayCounts_2009","MedianIncrDayGroup_2009","MedianIncrDayCounts_2009","Q3IncrDayGroup_2009","Q3IncrDayCounts_2009","MaxIncrDayGroup_2009","MaxIncrDayCounts_2009","medianStockValue_2008","avgStockValue_2008","MedianGrtrThanAvg_2008","startValue_2008","finalValue_2008","stock_ROI_2008","medn_cSum_decr_L7_2008","Q3_cSum_decr_L7_2008","max_cSum_decr_L7_2008","medn_cSum_incr_L7_2008","Q3_cSum_incr_L7_2008","max_cSum_incr_L7_2008","ROI_Low_High_2008","MedCountsDecreasing_2008","MedCountsIncreasing_2008","MedianDecrDayGroup_2008","MedianDecrDayCounts_2008","Q3DecrDayGroup_2008","Q3DecrDayCounts_2008","MaxDecrDayGroup_2008","MaxDecrDayCounts_2008","MedianIncrDayGroup_2008","MedianIncrDayCounts_2008","Q3IncrDayGroup_2008","Q3IncrDayCounts_2008","MaxIncrDayGroup_2008","MaxIncrDayCounts_2008","medianStockValue_2007","avgStockValue_2007","MedianGrtrThanAvg_2007","startValue_2007","finalValue_2007","stock_ROI_2007","medn_cSum_decr_L7_2007","Q3_cSum_decr_L7_2007","max_cSum_decr_L7_2007","medn_cSum_incr_L7_2007","Q3_cSum_incr_L7_2007","max_cSum_incr_L7_2007","ROI_Low_High_2007","MedCountsDecreasing_2007","MedCountsIncreasing_2007","MedianDecrDayGroup_2007","MedianDecrDayCounts_2007","Q3DecrDayGroup_2007","Q3DecrDayCounts_2007","MaxDecrDayGroup_2007","MaxDecrDayCounts_2007","MedianIncrDayGroup_2007","MedianIncrDayCounts_2007","Q3IncrDayGroup_2007","Q3IncrDayCounts_2007","MaxIncrDayGroup_2007","MaxIncrDayCounts_2007"
"AAL","AAL","American Airlines Group Inc. (AAL)
NasdaqGS - NasdaqGS Real Time Price. Currency in USD","airTravel",56.3,29.2,0.518650088809947,25.8119073693612,28.08,1,4,10,32,5,9,30,"Low","Low Decreasing Counts","High Increasing Counts",20,5,8,9,1,71,15,6,5,13,1,62,30.945001,30.8793255119048,1,32.48,28.68,0.883004926108374,3,11,20,5,9,25,"Low","Low Decreasing Counts","High Increasing Counts",11,2,13,3,1,6,5,2,9,2,2,6,41.330002,42.8019521792829,0,52.99,32.11,0.605963389318739,3,10.5,14,6,10.5,18,"Low","Low Decreasing Counts","Low Increase Counts",7,2,11,2,1,5,11,1,10,2,1,4,47.389999,47.4907172151394,0,46.3,52.03,1.12375809935205,5,12,30,5,11.25,20,"High","Low Decreasing Counts","Low Increase Counts",14,1,30,1,1,5,12,1,20,1,1,3,38.2749995,38.1838491230159,1,40.91,46.69,1.14128574920557,5,9.5,18,2,7,21,"High","Low Decreasing Counts","Low Increase Counts",16,1,5,2,1,7,21,1,3,3,1,9,43.789999,45.122103281746,0,53.91,42.35,0.785568540159525,6,7,20,7,9,18,"Low","High Decreasing Counts","High Increasing Counts",13,1,2,2,1,5,7,2,9,2,2,4,38.235001,38.9236507261905,0,25.36,53.63,2.1147476340694,4,9,25,3,7,15,"High","Low Decreasing Counts","Low Increase Counts",15,1,25,2,1,7,3,2,7,3,2,6,17.1949995,18.1879364642857,0,13.98,25.25,1.80615164520744,7.5,17,25,4.5,8,15,"High","High Decreasing Counts","Low Increase Counts",25,1,4,2,2,3,10,1,14,1,1,6,11.01,10.49616,1,5.12,13.5,2.63671875,7,12,26,3.5,6,23,"High","High Decreasing Counts","Low Increase Counts",16,1,24,1,1,5,20,1,23,2,1,6,8.06,7.45984126984127,1,10.65,5.07,0.476056338028169,3,7.75,22,7,9.25,29,"Low","Low Decreasing Counts","High Increasing Counts",13,1,22,2,1,5,11,1,1,2,7,5,8.975,8.63666666666667,1,4.77,10.01,2.09853249475891,7,8,32,4.5,8.75,18,"High","Low Decreasing Counts","Low Increase Counts",32,1,3,2,7,4,9,1,1,2,10,3,3.325,3.82964285714286,0,8.39,4.84,0.576877234803337,3,8,26,4.5,10,30,"Low","Low Decreasing Counts","Low Increase Counts",3,2,8,2,1,5,14,1,7,2,1,6,7.5,7.74213438735178,0,13.32,7.73,0.58033033033033,3,9.25,22,5,8.5,25,"Low","Low Decreasing Counts","Low Increase Counts",12,1,22,1,1,6,10,1,25,1,1,7,32.560001,35.6719522669323,0,56.3,14.71,0.261278863232682,1.5,5,19,7,10.5,25,"Low","Low Decreasing Counts","High Increasing Counts",19,1,4,2,1,10,14,1,25,1,1,4
"AAP","AAP","Advance Auto Parts, Inc. (AAP)
NYSE - NYSE Delayed Price. Currency in USD","autoParts",35.58,133.59,3.75,97.3130002812595,84.589996,0,3,9,44,3,7,30,"High","Low Decreasing Counts","Low Increase Counts",14,6,8,12,1,83,12,5,8,11,0,1493,158.57,158.543055503968,1,157.92,160.16,1.01,4.5,9.25,22,4,8,26,"Low","Low Decreasing Counts","Low Increase Counts",12,1,22,1,1,7,4,2,2,3,0,106,138.300003,139.247569350598,0,106.09,157.46,1.48,3,14.5,29,3,5.5,16,"High","Low Decreasing Counts","Low Increase Counts",23,1,8,2,2,4,14,1,3,3,0,146,116.050003,122.574860701195,0,170.6,99.69,0.58,5,7,9,5,13,27,"Low","Low Decreasing Counts","Low Increase Counts",6,2,7,3,1,5,22,1,3,2,0,69,154.909996,155.488135111111,0,152.24,169.12,1.11,4.5,8,16,3,8.25,22,"High","Low Decreasing Counts","Low Increase Counts",5,2,13,2,1,7,22,1,2,3,0,105,160.0750045,163.64726184127,0,158.56,150.51,0.95,3,7,17,3,7,11,"Low","Low Decreasing Counts","Low Increase Counts",6,2,9,2,1,7,4,3,1,4,0,112,127.3499985,130.94103184127,0,109.74,159.28,1.45,3,10.5,18,3,7,18,"High","Low Decreasing Counts","Low Increase Counts",15,1,18,2,1,7,18,2,7,4,0,119,82.204998,85.2101587142857,0,72.49,110.68,1.53,3,8,19,2.5,5,10,"High","Low Decreasing Counts","Low Increase Counts",13,1,19,1,1,8,10,2,4,4,0,126,72.540001,76.074120052,0,69.1,72.35,1.05,3,6,37,2,8.75,22,"Low","Low Decreasing Counts","Low Increase Counts",16,1,2,2,1,8,12,1,22,2,0,111,63.005001,62.6755159444444,1,65.5,69.63,1.06,6,8,28,3,7,19,"High","High Decreasing Counts","Low Increase Counts",14,1,5,2,1,6,2,2,7,2,0,127,51.540001,52.1311507857143,0,40.38,66.15,1.64,12,18,24,4.5,6.75,12,"High","High Decreasing Counts","Low Increase Counts",15,1,21,1,1,6,5,2,1,3,0,151,40.615,40.1024603055556,1,34.14,40.48,1.19,2,7,15,2,4,30,"Low","Low Decreasing Counts","Low Increase Counts",3,2,10,2,1,9,4,2,3,4,0,103,35.029999,35.5441500988142,0,37.59,33.65,0.9,2.5,7.75,18,3.5,7.25,13,"High","Low Decreasing Counts","Low Increase Counts",18,1,4,2,1,8,4,2,3,3,0,107,37.880001,37.3541831673307,1,35.58,37.99,1.07,4,9.5,19,4,6.5,29,"High","Low Decreasing Counts","Low Increase Counts",19,1,5,2,2,5,9,2,7,4,0,110
"ADDYY","ADDYY","adidas AG (ADDYY)
Other OTC - Other OTC Delayed Price. Currency in USD","athleticShoes",25,156.11,6.24,58.4437904901605,39.990002,0,5,10,35,3,8,25,"High","High Decreasing Counts","Low Increase Counts",16,4,6,10,1,69,13,6,4,13,0,1565,147.145004,140.856944444444,1,104.89,162.8,1.55,3,12,21,2,4.5,13,"High","Low Decreasing Counts","Low Increase Counts",21,1,15,2,1,6,13,1,7,4,0,147,114.260002,114.792947920319,0,100.74,104.34,1.04,5,8.5,18,2,9.5,19,"High","Low Decreasing Counts","Low Increase Counts",18,1,11,2,1,6,19,1,11,3,0,103,100.330002,100.01852587251,1,77.55,99.82,1.29,4.5,10.5,29,8,9.75,16,"High","Low Decreasing Counts","High Increasing Counts",16,1,7,2,2,4,1,2,13,3,0,107,70.4350015,69.1715079523809,1,47.75,78.55,1.65,7.5,12.25,35,5,8.5,17,"High","High Decreasing Counts","Low Increase Counts",16,1,3,2,1,5,13,1,7,3,0,135,39.7300015,40.5471824920635,0,33.94,48.51,1.43,4,7,34,2,7,12,"High","Low Decreasing Counts","Low Increase Counts",34,1,7,2,3,4,12,1,8,4,0,144,50.2450005,47.1921031587302,1,62.49,34.51,0.55,5,7,15,7,16,25,"Low","Low Decreasing Counts","High Increasing Counts",3,3,5,3,7,4,18,1,4,2,0,64,54.349998,53.677539702381,1,44.7,64.23,1.44,5,8,17,2,7,14,"High","Low Decreasing Counts","Low Increase Counts",17,1,7,3,1,5,14,1,7,4,0,125,38.955,39.271840104,0,33.93,44.8,1.32,4,8.5,18,2,4,24,"High","Low Decreasing Counts","Low Increase Counts",17,1,3,3,2,5,8,2,3,3,0,129,33.630001,34.170277765873,0,32.79,32.61,0.99,3.5,7,25,4,7,12,"High","Low Decreasing Counts","Low Increase Counts",25,1,3,2,1,8,8,2,3,4,0,111,27.1750005,28.180476218254,0,27.75,32.7,1.18,4.5,13.25,32,2.5,8,15,"High","Low Decreasing Counts","Low Increase Counts",17,1,32,2,1,5,3,2,8,2,0,137,19.3,21.1519842063492,0,19.35,27.15,1.4,7.5,12,22,3.5,8,17,"High","High Decreasing Counts","Low Increase Counts",14,1,22,2,1,4,2,2,8,2,0,140,30.6,28.2105929407115,1,36.5,19.35,0.53,3.5,7,13,6,11,22,"Low","Low Decreasing Counts","Low Increase Counts",11,1,9,2,1,7,22,1,5,2,0,84,30.049999,29.6201593944223,1,25,37.2,1.49,3,10,30,2,7,17,"High","Low Decreasing Counts","Low Increase Counts",30,1,7,3,1,6,1,6,7,6,0,128
"AMZN","AMZN","Amazon.com, Inc. (AMZN)
NasdaqGS - NasdaqGS Real Time Price. Currency in USD","cloudComputing",38.7,2134.87,55.16,550.532234539207,288.799988,0,4,8,38,4,8,38,"High","Low Decreasing Counts","Low Increase Counts",14,7,8,12,1,68,10,5,5,15,0,1606,1786.450012,1789.18920606349,0,1539.13,1847.84,1.2,3,7.75,16,3,7.75,16,"High","Low Decreasing Counts","Low Increase Counts",10,2,7,3,1,7,15,1,11,2,0,117,1624.890015,1641.72617584861,0,1189.01,1501.97,1.26,4,8,20,4,8,20,"High","Low Decreasing Counts","Low Increase Counts",15,1,24,1,1,5,5,2,14,3,0,135,967.98999,968.167011645418,0,753.67,1169.47,1.55,3,6.25,24,3,6.25,24,"High","Low Decreasing Counts","Low Increase Counts",17,1,1,2,15,3,9,1,7,3,0,149,727.875,699.523134861111,1,636.99,749.87,1.18,3,7,20,3,7,20,"High","Low Decreasing Counts","Low Increase Counts",16,1,15,2,2,4,9,2,3,3,0,120,439.7450105,478.138295126984,0,308.52,675.89,2.19,3,12.75,9,3,12.75,9,"High","Low Decreasing Counts","Low Increase Counts",9,2,3,3,1,6,4,2,2,4,0,143,326.4250035,332.551032678571,0,397.97,310.35,0.78,5,8,26,5,8,26,"Low","Low Decreasing Counts","Low Increase Counts",12,2,3,3,1,7,7,2,18,3,0,100,281.930008,298.031587789683,0,257.31,398.79,1.55,4,7,26,4,7,26,"High","Low Decreasing Counts","Low Increase Counts",15,1,17,1,1,4,2,3,3,3,0,138,224.0449985,220.303640064,1,179.03,250.87,1.4,4,7,38,4,7,38,"High","Low Decreasing Counts","Low Increase Counts",14,1,3,3,1,4,14,1,2,3,0,124,193.6749955,196.672023769841,0,184.22,173.1,0.94,3,6,17,3,6,17,"High","Low Decreasing Counts","Low Increase Counts",14,1,3,2,1,5,2,2,9,2,0,106,130.719994,139.140396734127,0,133.9,180,1.34,7,7,33,7,7,33,"High","Low Decreasing Counts","High Increasing Counts",5,2,10,2,1,6,2,3,7,4,0,115,82.8600005,87.2818253690476,0,54.36,134.52,2.47,5.5,9,24,5.5,9,24,"High","Low Decreasing Counts","Low Increase Counts",14,1,7,2,1,7,15,1,2,4,0,124,73.949997,69.8800396798419,1,96.25,51.28,0.53,3,10,13,3,10,13,"Low","Low Decreasing Counts","Low Increase Counts",9,1,19,1,1,6,24,1,19,2,0,85,71.739998,67.2294821593625,1,38.7,92.64,2.39,3,8.5,28,3,8.5,28,"High","Low Decreasing Counts","Low Increase Counts",24,1,2,2,1,5,10,1,11,4,0,137
"ARWR","ARWR","Arrowhead Pharmaceuticals, Inc. (ARWR)
NasdaqGS - NasdaqGS Real Time Price. Currency in USD","genotypePharmaceuticals",44,41.27,0.937954545454545,13.1819494353618,6.87,0,4,8,33,4,9,40,"Low","Low Decreasing Counts","Low Increase Counts",11,6,8,14,1,74,6,6,7,17,1,70,27.195,29.5976189404762,0,13.12,63.43,4.83460365853659,3.5,11.5,25,4,7.25,9,"High","Low Decreasing Counts","Low Increase Counts",19,1,2,2,1,6,8,2,7,3,1,5,12.42,11.4307569641434,1,3.72,12.42,3.33870967741935,6,11,17,4,8,12,"High","Low Decreasing Counts","Low Increase Counts",6,2,14,2,7,3,2,2,3,3,1,6,1.97,2.42637450199203,0,1.68,3.68,2.19047619047619,3,7,24,3,9.25,17,"High","Low Decreasing Counts","Low Increase Counts",24,1,5,2,3,4,10,1,12,1,1,6,5.62,5.18063492063492,1,5.98,1.55,0.259197324414716,2,6.75,22,2.5,7,21,"Low","Low Decreasing Counts","Low Increase Counts",19,1,6,2,1,9,21,1,7,2,1,8,6.4275,6.47234126984127,0,7.71,6.15,0.797665369649806,2,6,21,4,8,13,"Low","Low Decreasing Counts","Low Increase Counts",11,1,21,2,1,11,3,2,8,3,2,9,12.72,12.726996031746,0,10.31,7.38,0.715809893307468,4,8,22,3.5,10.5,19,"Low","Low Decreasing Counts","Low Increase Counts",15,1,8,2,1,5,13,1,9,2,1,5,2.3,4.025,0,2.1,10.85,5.16666666666667,7,9,33,2.5,6.75,17,"High","Low Decreasing Counts","Low Increase Counts",33,1,3,2,1,4,16,1,4,2,2,5,3.635,3.89946,0,4.13,2.14,0.5181598062954,2,5,22,4,7.5,40,"Low","Low Decreasing Counts","Low Increase Counts",22,1,10,3,1,8,40,1,11,2,1,6,5.495,5.87288095238095,0,10,4.19,0.419,4,7,31,7,14,21,"Low","Low Decreasing Counts","High Increasing Counts",31,1,3,2,1,4,15,1,21,1,1,4,9.8,9.91253969444444,0,5.4,8.95,1.65740740740741,7,8.5,21,6,7.5,18,"High","Low Decreasing Counts","High Increasing Counts",7,2,1,3,9,3,17,1,2,2,1,5,5.35,5.70142857142857,0,10.5,5.3,0.504761904761905,3.5,8.75,13,4.5,9,19,"Low","Low Decreasing Counts","Low Increase Counts",11,1,13,2,2,6,19,1,4,2,1,5,22.5,21.0716995968379,1,35.5,9.2,0.259154929577465,5,7,15,7,11,21,"Low","High Decreasing Counts","High Increasing Counts",4,2,7,2,6,3,4,2,9,2,1,3,48,48.5856175856574,0,44,37.8,0.859090909090909,3.5,7,24,3.5,9,23,"Low","Low Decreasing Counts","Low Increase Counts",13,1,24,2,1,9,23,1,5,2,1,8
"C","C","Citigroup Inc. (C)
NYSE - NYSE Delayed Price. Currency in USD","bank",552.5,78.79,0.142606334841629,93.3345352464426,51.59,0,4,26,8,4,26,8,"Low","Low Decreasing Counts","Low Increase Counts",14,6,11,13,1,87,16,6,5,11,1,88,67.4550015,67.7997619603175,0,53.53,79.89,1.49243414907528,6,25,7,6,25,7,"High","High Decreasing Counts","High Increasing Counts",6,2,8,3,15,4,16,1,6,2,1,6,69.889999,69.4605177529881,1,74.36,52.06,0.700107584722969,4,26,8.5,4,26,8.5,"Low","Low Decreasing Counts","Low Increase Counts",9,1,12,1,1,8,16,1,6,2,7,3,66.059998,65.6995218525896,1,60.59,74.41,1.22809044396765,4,22,7,4,22,7,"High","Low Decreasing Counts","Low Increase Counts",17,1,11,2,3,5,12,1,2,3,1,9,45.675001,46.386111281746,0,51.13,59.43,1.16233131234109,5.5,24,8,5.5,24,8,"High","Low Decreasing Counts","Low Increase Counts",10,1,13,1,1,5,11,1,3,2,1,7,53.169998,53.2768651230159,0,54.26,51.75,0.953741245853299,3,22,6.25,3,22,6.25,"Low","Low Decreasing Counts","Low Increase Counts",14,1,8,2,1,8,11,1,19,2,1,10,49.599998,50.1940079603175,0,52.27,54.11,1.03520183661756,2.5,19,7,2.5,19,7,"Low","Low Decreasing Counts","Low Increase Counts",13,1,2,3,1,11,8,2,2,3,1,11,49.220001,48.2565872936508,1,41.25,52.11,1.26327272727273,6.5,19,11,6.5,19,11,"Low","Low Decreasing Counts","High Increasing Counts",19,1,3,2,11,2,13,1,15,2,1,7,32.860001,32.182679924,1,28.33,39.56,1.39639957642076,2,17,7,2,17,7,"High","Low Decreasing Counts","Low Increase Counts",13,1,15,1,1,12,2,2,3,3,1,11,39.119999,37.3567460515873,1,49,26.31,0.536938775510204,3,16,8,3,16,8,"Low","Low Decreasing Counts","Low Increase Counts",16,1,4,3,1,7,23,1,8,2,7,4,40,40.0789682619048,0,34,47.3,1.39117647058824,7,22,7,7,22,7,"High","Low Decreasing Counts","High Increasing Counts",9,1,22,1,7,5,5,2,1,3,2,4,36.5,36.5718253730159,0,71.4,33.1,0.463585434173669,3,24,7.75,3,24,7.75,"Low","Low Decreasing Counts","Low Increase Counts",12,1,2,2,1,8,16,1,20,1,2,5,197,190.486561525692,1,289.2,67.1,0.232019363762102,4,15,12,4,15,12,"Low","Low Decreasing Counts","Low Increase Counts",4,2,7,2,1,6,7,2,14,2,1,4,506,477.820318103586,1,552.5,294.4,0.532850678733032,3,24,10.5,3,24,10.5,"Low","Low Decreasing Counts","Low Increase Counts",10,1,8,2,1,7,23,1,11,2,1,6
